step,confidence_level,rel_error_lower_bound,rel_error_upper_bound
55,50,-0.02810720528418053,0.122780327431031
55,75,-0.0895481222444334,0.2217109759791987
55,90,-0.13947420304238,0.4361268754780066
56,50,-0.02780702439087455,0.12369989176835232
56,75,-0.08929054080367037,0.22044814206633817
56,90,-0.1379026868556726,0.4288022495006001
57,50,-0.027506843497568576,0.12461945610567364
57,75,-0.08903295936290734,0.21918530815347761
57,90,-0.13633117066896522,0.4214776235231935
58,50,-0.027206662604262598,0.12553902044299498
58,75,-0.08877537792214431,0.21792247424061706
58,90,-0.13475965448225782,0.41415299754578705
59,50,-0.026906481710956623,0.1264585847803163
59,75,-0.08851779648138128,0.21665964032775653
59,90,-0.13318813829555043,0.4068283715683805
60,50,-0.026606300817650645,0.12737814911763762
60,75,-0.08826021504061823,0.21539680641489597
60,90,-0.13161662210884306,0.399503745590974
61,50,-0.026306119924344666,0.12829771345495894
61,75,-0.0880026335998552,0.21413397250203542
61,90,-0.13004510592213567,0.39217911961356744
62,50,-0.02600593903103869,0.12921727779228026
62,75,-0.08774505215909217,0.2128711385891749
62,90,-0.12847358973542827,0.3848544936361609
63,50,-0.025705758137732713,0.13013684212960158
63,75,-0.08748747071832914,0.21160830467631433
63,90,-0.12690207354872088,0.3775298676587544
64,50,-0.025405577244426738,0.1310564064669229
64,75,-0.08722988927756611,0.21034547076345378
64,90,-0.12533055736201348,0.3702052416813479
65,50,-0.02510539635112076,0.13197597080424422
65,75,-0.08697230783680308,0.20908263685059325
65,90,-0.1237590411753061,0.36288061570394137
66,50,-0.02480521545781478,0.13289553514156557
66,75,-0.08671472639604005,0.2078198029377327
66,90,-0.12218752498859871,0.35555598972653485
67,50,-0.024505034564508806,0.1338150994788869
67,75,-0.08645714495527702,0.20655696902487214
67,90,-0.12061600880189133,0.34823136374912833
68,50,-0.024204853671202828,0.13473466381620822
68,75,-0.086199563514514,0.20529413511201158
68,90,-0.11904449261518393,0.3409067377717218
69,50,-0.023904672777896853,0.13565422815352954
69,75,-0.08594198207375096,0.20403130119915106
69,90,-0.11747297642847655,0.3335821117943153
70,50,-0.023604491884590875,0.13657379249085086
70,75,-0.08568440063298793,0.2027684672862905
70,90,-0.11590146024176916,0.3262574858169088
71,50,-0.023304310991284896,0.13749335682817218
71,75,-0.0854268191922249,0.20150563337342994
71,90,-0.11432994405506176,0.31893285983950226
72,50,-0.02300413009797892,0.1384129211654935
72,75,-0.08516923775146187,0.20024279946056942
72,90,-0.11275842786835438,0.31160823386209574
73,50,-0.022703949204672943,0.13933248550281482
73,75,-0.08491165631069884,0.19897996554770886
73,90,-0.11118691168164699,0.3042836078846892
74,50,-0.022403768311366968,0.14025204984013614
74,75,-0.08465407486993581,0.1977171316348483
74,90,-0.10961539549493961,0.2969589819072827
75,50,-0.02210358741806099,0.1411716141774575
75,75,-0.08439649342917278,0.19645429772198775
75,90,-0.10804387930823221,0.2896343559298762
76,50,-0.02180340652475501,0.14209117851477882
76,75,-0.08413891198840975,0.19519146380912722
76,90,-0.10647236312152483,0.28230972995246967
77,50,-0.021503225631449036,0.14301074285210014
77,75,-0.08388133054764672,0.19392862989626666
77,90,-0.10490084693481744,0.27498510397506315
78,50,-0.021203044738143058,0.14393030718942146
78,75,-0.0836237491068837,0.1926657959834061
78,90,-0.10332933074811004,0.26766047799765663
79,50,-0.020902863844837083,0.14484987152674278
79,75,-0.08336616766612066,0.19140296207054558
79,90,-0.10175781456140266,0.2603358520202501
80,50,-0.020602682951531105,0.1457694358640641
80,75,-0.08310858622535763,0.19014012815768502
80,90,-0.10018629837469527,0.25301122604284354
81,50,-0.020302502058225126,0.14668900020138542
81,75,-0.08285100478459459,0.18887729424482447
81,90,-0.09861478218798789,0.24568660006543705
82,50,-0.02000232116491915,0.14760856453870674
82,75,-0.08259342334383156,0.18761446033196394
82,90,-0.09704326600128049,0.23836197408803053
83,50,-0.019702140271613173,0.14852812887602806
83,75,-0.08233584190306853,0.18635162641910338
83,90,-0.0954717498145731,0.231037348110624
84,50,-0.019401959378307198,0.1494476932133494
84,75,-0.0820782604623055,0.18508879250624283
84,90,-0.09390023362786572,0.22371272213321747
85,50,-0.01910177848500122,0.1503672575506707
85,75,-0.08182067902154247,0.1838259585933823
85,90,-0.09232871744115832,0.21638809615581095
86,50,-0.018801597591695245,0.15128682188799206
86,75,-0.08156309758077944,0.18256312468052174
86,90,-0.09075720125445094,0.20906347017840443
87,50,-0.018501416698389266,0.15220638622531338
87,75,-0.08130551614001641,0.1813002907676612
87,90,-0.08918568506774355,0.2017388442009979
88,50,-0.018201235805083288,0.1531259505626347
88,75,-0.08104793469925338,0.18003745685480063
88,90,-0.08761416888103615,0.1944142182235914
89,50,-0.017901054911777313,0.15404551489995602
89,75,-0.08079035325849035,0.1787746229419401
89,90,-0.08604265269432877,0.18708959224618488
90,50,-0.017600874018471335,0.15496507923727734
90,75,-0.08053277181772732,0.17751178902907955
90,90,-0.08447113650762138,0.17976496626877836
91,50,-0.018577108712375084,0.1537765802246365
91,75,-0.0806459380996165,0.1769716198606242
91,90,-0.08499260891200965,0.1817249637264805
92,50,-0.019553343406278838,0.15258808121199566
92,75,-0.08075910438150567,0.17643145069216887
92,90,-0.08551408131639793,0.18368496118418265
93,50,-0.020529578100182588,0.15139958219935484
93,75,-0.08087227066339485,0.17589128152371353
93,90,-0.0860355537207862,0.18564495864188477
94,50,-0.02150581279408634,0.150211083186714
94,75,-0.08098543694528403,0.17535111235525816
94,90,-0.08655702612517446,0.1876049560995869
95,50,-0.02248204748799009,0.14902258417407316
95,75,-0.08109860322717319,0.17481094318680282
95,90,-0.08707849852956275,0.18956495355728906
96,50,-0.023458282181893844,0.14783408516143232
96,75,-0.08121176950906236,0.17427077401834748
96,90,-0.08759997093395101,0.1915249510149912
97,50,-0.024434516875797594,0.14664558614879147
97,75,-0.08132493579095154,0.17373060484989214
97,90,-0.08812144333833928,0.19348494847269335
98,50,-0.025410751569701344,0.14545708713615066
98,75,-0.08143810207284072,0.1731904356814368
98,90,-0.08864291574272756,0.19544494593039546
99,50,-0.026386986263605097,0.14426858812350982
99,75,-0.0815512683547299,0.17265026651298146
99,90,-0.08916438814711583,0.1974049433880976
100,50,-0.02736322095750885,0.14308008911086897
100,75,-0.08166443463661907,0.1721100973445261
100,90,-0.0896858605515041,0.19936494084579975
101,50,-0.0283394556514126,0.14189159009822813
101,75,-0.08177760091850825,0.17156992817607075
101,90,-0.09020733295589238,0.2013249383035019
102,50,-0.02931569034531635,0.1407030910855873
102,75,-0.08189076720039742,0.1710297590076154
102,90,-0.09072880536028065,0.20328493576120404
103,50,-0.030291925039220104,0.13951459207294648
103,75,-0.0820039334822866,0.17048958983916007
103,90,-0.09125027776466893,0.20524493321890616
104,50,-0.03126815973312386,0.13832609306030563
104,75,-0.08211709976417578,0.16994942067070473
104,90,-0.0917717501690572,0.2072049306766083
105,50,-0.0322443944270276,0.1371375940476648
105,75,-0.08223026604606495,0.1694092515022494
105,90,-0.09229322257344547,0.20916492813431045
106,50,-0.03322062912093136,0.13594909503502395
106,75,-0.08234343232795412,0.16886908233379405
106,90,-0.09281469497783375,0.2111249255920126
107,50,-0.03419686381483511,0.1347605960223831
107,75,-0.08245659860984329,0.1683289131653387
107,90,-0.09333616738222202,0.21308492304971471
108,50,-0.035173098508738856,0.1335720970097423
108,75,-0.08256976489173247,0.16778874399688334
108,90,-0.09385763978661028,0.21504492050741686
109,50,-0.03614933320264261,0.13238359799710145
109,75,-0.08268293117362165,0.167248574828428
109,90,-0.09437911219099857,0.217004917965119
110,50,-0.03712556789654636,0.1311950989844606
110,75,-0.08279609745551082,0.16670840565997266
110,90,-0.09490058459538683,0.21896491542282115
111,50,-0.036215802919924614,0.1300836904292363
111,75,-0.07993310063845552,0.16593711540955275
111,90,-0.09374705772434085,0.2173282184011076
112,50,-0.035306037943302865,0.12897228187401197
112,75,-0.07707010382140023,0.16516582515913283
112,90,-0.09259353085329486,0.21569152137939404
113,50,-0.03439627296668112,0.12786087331878768
113,75,-0.07420710700434492,0.16439453490871292
113,90,-0.09144000398224889,0.2140548243576805
114,50,-0.03348650799005937,0.12674946476356336
114,75,-0.07134411018728963,0.16362324465829298
114,90,-0.0902864771112029,0.21241812733596696
115,50,-0.032576743013437624,0.12563805620833904
115,75,-0.06848111337023433,0.16285195440787306
115,90,-0.08913295024015691,0.2107814303142534
116,50,-0.03166697803681588,0.12452664765311473
116,75,-0.06561811655317903,0.16208066415745315
116,90,-0.08797942336911092,0.20914473329253985
117,50,-0.030757213060194133,0.12341523909789041
117,75,-0.06275511973612373,0.16130937390703323
117,90,-0.08682589649806494,0.2075080362708263
118,50,-0.029847448083572384,0.12230383054266611
118,75,-0.059892122919068425,0.16053808365661332
