step,confidence_level,rel_error_lower_bound,rel_error_upper_bound
71,75,-0.07034612002836615,0.1966388951187891
71,90,-0.09390308123444384,0.20284263390121848
72,50,-0.06130129553477022,0.12175220525183836
72,75,-0.06855193409772464,0.19216481693818024
72,90,-0.09203701835994942,0.19918819305334298
73,50,-0.057118670491960136,0.11938218867985913
73,75,-0.06675774816708313,0.18769073875757136
73,90,-0.09017095548545499,0.19553375220546745
74,50,-0.05293604544915006,0.11701217210787991
74,75,-0.06496356223644162,0.18321666057696248
74,90,-0.08830489261096057,0.19187931135759195
75,50,-0.04875342040633998,0.1146421555359007
75,75,-0.0631693763058001,0.1787425823963536
75,90,-0.08643882973646615,0.18822487050971645
76,50,-0.0445707953635299,0.11227213896392146
76,75,-0.061375190375158595,0.17426850421574475
76,90,-0.08457276686197171,0.18457042966184095
77,50,-0.04038817032071982,0.10990212239194225
77,75,-0.05958100444451709,0.16979442603513586
77,90,-0.08270670398747729,0.18091598881396545
78,50,-0.03620554527790974,0.10753210581996303
78,75,-0.05778681851387558,0.16532034785452698
78,90,-0.08084064111298286,0.17726154796608992
79,50,-0.032022920235099665,0.10516208924798381
79,75,-0.055992632583234066,0.16084626967391813
79,90,-0.07897457823848844,0.17360710711821442
80,50,-0.027840295192289588,0.1027920726760046
80,75,-0.054198446652592554,0.15637219149330925
80,90,-0.07710851536399402,0.16995266627033892
81,50,-0.023657670149479504,0.10042205610402537
81,75,-0.05240426072195104,0.15189811331270037
81,90,-0.0752424524894996,0.16629822542246342
82,50,-0.019475045106669427,0.09805203953204615
82,75,-0.05061007479130953,0.1474240351320915
82,90,-0.07337638961500517,0.1626437845745879
83,50,-0.01529242006385935,0.09568202296006693
83,75,-0.04881588886066802,0.14294995695148263
83,90,-0.07151032674051075,0.1589893437267124
84,50,-0.011109795021049265,0.0933120063880877
84,75,-0.04702170293002651,0.13847587877087375
84,90,-0.06964426386601633,0.1553349028788369
85,50,-0.006927169978239195,0.09094198981610849
85,75,-0.045227516999385,0.13400180059026487
85,90,-0.0677782009915219,0.1516804620309614
86,50,-0.0027445449354291107,0.08857197324412927
86,75,-0.04343333106874349,0.129527722409656
86,90,-0.06591213811702748,0.1480260211830859
87,50,0.0014380801073809735,0.08620195667215005
87,75,-0.04163914513810198,0.12505364422904713
87,90,-0.06404607524253306,0.14437158033521036
88,50,0.005620705150191044,0.08383194010017084
88,75,-0.039844959207460465,0.12057956604843825
88,90,-0.06218001236803863,0.14071713948733489
89,50,0.009803330193001128,0.08146192352819161
89,75,-0.03805077327681895,0.11610548786782939
89,90,-0.060313949493544204,0.13706269863945936
90,50,0.013985955235811198,0.07909190695621239
90,75,-0.03625658734617744,0.1116314096872205
90,90,-0.05844788661904978,0.13340825779158386
91,50,0.012883892118217348,0.07792516876375175
91,75,-0.03627032525112272,0.10884344296894655
91,90,-0.05773849403973888,0.12998448448210873
92,50,0.011781829000623488,0.07675843057129111
92,75,-0.036284063156068,0.10605547625067258
92,90,-0.05702910146042798,0.1265607111726336
93,50,0.010679765883029626,0.07559169237883047
93,75,-0.036297801061013275,0.10326750953239862
93,90,-0.05631970888111708,0.12313693786315846
94,50,0.009577702765435767,0.07442495418636982
94,75,-0.036311538965958554,0.10047954281412465
94,90,-0.05561031630180618,0.11971316455368333
95,50,0.008475639647841905,0.07325821599390919
95,75,-0.03632527687090383,0.09769157609585069
95,90,-0.054900923722495276,0.1162893912442082
96,50,0.007373576530248045,0.07209147780144855
96,75,-0.03633901477584911,0.09490360937757672
96,90,-0.054191531143184375,0.11286561793473307
97,50,0.0062715134126541845,0.0709247396089879
97,75,-0.03635275268079439,0.09211564265930276
97,90,-0.053482138563873474,0.10944184462525795
98,50,0.005169450295060324,0.06975800141652727
98,75,-0.036366490585739666,0.0893276759410288
98,90,-0.05277274598456257,0.10601807131578282
99,50,0.004067387177466464,0.06859126322406663
99,75,-0.036380228490684945,0.08653970922275483
99,90,-0.05206335340525167,0.10259429800630769
100,50,0.0029653240598726035,0.06742452503160598
100,75,-0.03639396639563022,0.08375174250448086
100,90,-0.05135396082594078,0.09917052469683256
101,50,0.0018632609422787431,0.06625778683914535
101,75,-0.03640770430057551,0.0809637757862069
101,90,-0.05064456824662987,0.09574675138735743
102,50,0.0007611978246848811,0.0650910486466847
102,75,-0.036421442205520786,0.07817580906793295
102,90,-0.049935175667318976,0.0923229780778823
103,50,-0.0003408652929089793,0.06392431045422406
103,75,-0.036435180110466064,0.07538784234965898
103,90,-0.04922578308800807,0.08889920476840717
104,50,-0.0014429284105028396,0.06275757226176343
104,75,-0.03644891801541134,0.07259987563138502
104,90,-0.048516390508697174,0.08547543145893205
105,50,-0.0025449915280966982,0.06159083406930278
105,75,-0.03646265592035662,0.06981190891311106
105,90,-0.04780699792938627,0.08205165814945692
106,50,-0.0036470546456905603,0.06042409587684214
106,75,-0.0364763938253019,0.0670239421948371
106,90,-0.04709760535007537,0.07862788483998179
107,50,-0.004749117763284422,0.0592573576843815
107,75,-0.03649013173024718,0.06423597547656312
107,90,-0.04638821277076447,0.07520411153050666
108,50,-0.005851180880878281,0.05809061949192086
108,75,-0.036503869635192455,0.061448008758289166
108,90,-0.04567882019145357,0.07178033822103153
109,50,-0.006953243998472143,0.056923881299460216
109,75,-0.036517607540137734,0.0586600420400152
109,90,-0.04496942761214267,0.0683565649115564
110,50,-0.008055307116066002,0.05575714310699958
110,75,-0.03653134544508301,0.05587207532174124
110,90,-0.04426003503283177,0.06493279160208126
111,50,-0.008701627096392953,0.05752971346340414
111,75,-0.03615908998300176,0.05869355711145374
111,90,-0.04369364602139239,0.06779098874589241
112,50,-0.009347947076719904,0.059302283819808704
112,75,-0.035786834520920505,0.06151503890116624
112,90,-0.043127257009953006,0.07064918588970358
113,50,-0.009994267057046854,0.061074854176213264
113,75,-0.035414579058839254,0.06433652069087875
113,90,-0.04256086799851363,0.07350738303351473
114,50,-0.010640587037373805,0.06284742453261782
114,75,-0.035042323596758004,0.06715800248059124
114,90,-0.04199447898707425,0.07636558017732588
115,50,-0.011286907017700756,0.06461999488902238
115,75,-0.034670068134676754,0.06997948427030375
115,90,-0.041428089975634866,0.07922377732113704
116,50,-0.011933226998027706,0.06639256524542694
116,75,-0.0342978126725955,0.07280096606001625
116,90,-0.04086170096419549,0.08208197446494819
117,50,-0.012579546978354656,0.06816513560183152
117,75,-0.03392555721051425,0.07562244784972875
117,90,-0.04029531195275611,0.08494017160875936
118,50,-0.013225866958681607,0.06993770595823608
118,75,-0.033553301748433,0.07844392963944126
118,90,-0.03972892294131673,0.08779836875257051
119,50,-0.013872186939008558,0.07171027631464064
119,75,-0.03318104628635175,0.08126541142915375
119,90,-0.03916253392987735,0.09065656589638166
120,50,-0.01451850691933551,0.0734828466710452
120,75,-0.03280879082427049,0.08408689321886625
120,90,-0.03859614491843797,0.09351476304019282
121,50,-0.015164826899662458,0.07525541702744976
121,75,-0.03243653536218924,0.08690837500857876
121,90,-0.03802975590699859,0.09637296018400397
122,50,-0.01581114687998941,0.07702798738385433
122,75,-0.03206427990010799,0.08972985679829126
122,90,-0.03746336689555921,0.09923115732781512
123,50,-0.01645746686031636,0.07880055774025889
123,75,-0.03169202443802674,0.09255133858800377
123,90,-0.03689697788411983,0.10208935447162629
124,50,-0.01710378684064331,0.08057312809666345
124,75,-0.03131976897594548,0.09537282037771627
124,90,-0.03633058887268045,0.10494755161543744
125,50,-0.017750106820970262,0.08234569845306801
125,75,-0.030947513513864232,0.09819430216742878
125,90,-0.035764199861241075,0.10780574875924859
126,50,-0.018396426801297213,0.08411826880947257
126,75,-0.030575258051782978,0.10101578395714128
126,90,-0.03519781084980169,0.11066394590305975
127,50,-0.019042746781624164,0.08589083916587714
127,75,-0.030203002589701728,0.10383726574685379
127,90,-0.03463142183836231,0.1135221430468709
128,50,-0.019689066761951115,0.08766340952228169
128,75,-0.029830747127620474,0.10665874753656628
128,90,-0.034065032826922935,0.11638034019068205
129,50,-0.020335386742278066,0.08943597987868626
129,75,-0.029458491665539224,0.10948022932627878
129,90,-0.03349864381548355,0.11923853733449322
130,50,-0.020981706722605017,0.09120855023509082
130,75,-0.02908623620345797,0.11230171111599128
130,90,-0.03293225480404417,0.12209673447830437
131,50,-0.02161110693973999,0.0885796742136866
131,75,-0.02951503111768416,0.11071304243106962
131,90,-0.03380060491663572,0.12713738012187245
132,50,-0.02224050715687496,0.08595079819228235
132,75,-0.029943826031910353,0.10912437374614795
132,90,-0.03466895502922726,0.13217802576544052
133,50,-0.022869907374009936,0.08332192217087812
133,75,-0.03037262094613654,0.10753570506122628
133,90,-0.03553730514181881,0.1372186714090086
134,50,-0.023499307591144908,0.08069304614947388
134,75,-0.03080141586036273,0.10594703637630462
134,90,-0.036405655254410356,0.14225931705257666
135,50,-0.02412870780827988,0.07806417012806965
135,75,-0.031230210774588922,0.10435836769138296
135,90,-0.0372740053670019,0.14729996269614473
136,50,-0.02475810802541485,0.07543529410666541
136,75,-0.03165900568881511,0.1027696990064613
136,90,-0.038142355479593444,0.1523406083397128
137,50,-0.025387508242549824,0.07280641808526118
137,75,-0.032087800603041304,0.10118103032153962
137,90,-0.03901070559218499,0.15738125398328087
138,50,-0.026016908459684795,0.07017754206385694
138,75,-0.032516595517267495,0.09959236163661796
138,90,-0.03987905570477654,0.16242189962684894
139,50,-0.026646308676819767,0.06754866604245272
139,75,-0.032945390431493686,0.0980036929516963
139,90,-0.04074740581736808,0.167462545270417
140,50,-0.02727570889395474,0.06491979002104847
140,75,-0.03337418534571988,0.09641502426677462
140,90,-0.04161575592995963,0.17250319091398508
141,50,-0.027905109111089715,0.062290913999644246
141,75,-0.03380298025994607,0.09482635558185296
141,90,-0.04248410604255117,0.17754383655755315
142,50,-0.028534509328224687,0.05966203797824001
142,75,-0.03423177517417225,0.0932376868969313
142,90,-0.043352456155142716,0.18258448220112122
143,50,-0.02916390954535966,0.057033161956835776
143,75,-0.03466057008839844,0.09164901821200963
143,90,-0.04422080626773427,0.18762512784468932
144,50,-0.02979330976249463,0.05440428593543154
144,75,-0.035089365002624634,0.09006034952708797
144,90,-0.04508915638032581,0.19266577348825736
145,50,-0.030422709979629606,0.05177540991402731
145,75,-0.035518159916850825,0.08847168084216629
145,90,-0.045957506492917355,0.19770641913182546
146,50,-0.031052110196764578,0.04914653389262307
146,75,-0.035946954831077016,0.08688301215724463
146,90,-0.0468258566055089,0.2027470647753935
147,50,-0.03168151041389955,0.04651765787121884
147,75,-0.03637574974530321,0.08529434347232297
147,90,-0.04769420671810044,0.2077877104189616
148,50,-0.03231091063103452,0.0438887818498146
148,75,-0.0368045446595294,0.08370567478740129
148,90,-0.048562556830691994,0.21282835606252964
149,50,-0.03294031084816949,0.04125990582841037
149,75,-0.03723333957375559,0.08211700610247963
149,90,-0.04943090694328354,0.21786900170609774
150,50,-0.033569711065304465,0.03863102980700613
150,75,-0.03766213448798178,0.08052833741755797
150,90,-0.05029925705587508,0.22290964734966578
151,50,-0.0331702146151128,0.04032362568812531
151,75,-0.03811346532599076,0.08272507197114409
151,90,-0.051182541445058426,0.22353970122336567
152,50,-0.03277071816492113,0.04201622156924448
152,75,-0.03856479616399974,0.08492180652473022
152,90,-0.05206582583424177,0.2241697550970655
153,50,-0.03237122171472947,0.04370881745036365
153,75,-0.039016127002008724,0.08711854107831635
153,90,-0.05294911022342512,0.22479980897076535
154,50,-0.0319717252645378,0.04540141333148283
154,75,-0.039467457840017706,0.08931527563190247
154,90,-0.05383239461260846,0.22542986284446517
155,50,-0.03157222881434613,0.047094009212602
155,75,-0.03991878867802669,0.0915120101854886
155,90,-0.054715679001791806,0.22605991671816503
156,50,-0.031172732364154465,0.04878660509372117
156,75,-0.04037011951603567,0.09370874473907473
156,90,-0.05559896339097515,0.22668997059186485
157,50,-0.0307732359139628,0.05047920097484035
157,75,-0.04082145035404465,0.09590547929266086
157,90,-0.05648224778015849,0.2273200244655647
158,50,-0.030373739463771133,0.05217179685595952
158,75,-0.04127278119205363,0.09810221384624698
158,90,-0.05736553216934184,0.22795007833926453
159,50,-0.02997424301357947,0.053864392737078694
159,75,-0.04172411203006261,0.10029894839983311
159,90,-0.058248816558525186,0.2285801322129644
160,50,-0.0295747465633878,0.05555698861819787
160,75,-0.042175442868071594,0.10249568295341924
160,90,-0.05913210094770853,0.2292101860866642
161,50,-0.029175250113196133,0.05724958449931704
161,75,-0.042626773706080576,0.10469241750700536
161,90,-0.06001538533689187,0.22984023996036407
162,50,-0.02877575366300447,0.058942180380436214
162,75,-0.04307810454408956,0.10688915206059149
162,90,-0.060898669726075216,0.23047029383406392
163,50,-0.0283762572128128,0.06063477626155539
163,75,-0.04352943538209853,0.10908588661417762
163,90,-0.06178195411525857,0.23110034770776375
164,50,-0.027976760762621136,0.06232737214267456
164,75,-0.04398076622010751,0.11128262116776375
164,90,-0.0626652385044419,0.2317304015814636
165,50,-0.02757726431242947,0.06401996802379373
165,75,-0.044432097058116495,0.11347935572134987
165,90,-0.06354852289362525,0.23236045545516343
166,50,-0.0271777678622378,0.06571256390491291
166,75,-0.044883427896125476,0.115676090274936
166,90,-0.0644318072828086,0.23299050932886328
167,50,-0.026778271412046136,0.06740515978603208
167,75,-0.04533475873413446,0.11787282482852213
167,90,-0.06531509167199194,0.2336205632025631
168,50,-0.02637877496185447,0.06909775566715126
168,75,-0.04578608957214344,0.12006955938210825
168,90,-0.06619837606117529,0.23425061707626296
169,50,-0.025979278511662804,0.07079035154827043
169,75,-0.04623742041015242,0.12226629393569438
169,90,-0.06708166045035863,0.2348806709499628
170,50,-0.025579782061471136,0.0724829474293896
170,75,-0.0466887512481614,0.12446302848928051
170,90,-0.06796494483954198,0.23551072482366264
171,50,-0.024044253403392307,0.073859823070247
171,75,-0.04478102419148876,0.12405226527476969
171,90,-0.06504567990641093,0.23052059236982586
172,50,-0.022508724745313475,0.07523669871110439
172,75,-0.042873297134816114,0.12364150206025887
172,90,-0.06212641497327987,0.22553045991598908
173,50,-0.020973196087234646,0.07661357435196177
173,75,-0.04096557007814347,0.12323073884574805
173,90,-0.059207150040148815,0.2205403274621523
174,50,-0.019437667429155814,0.07799044999281916
174,75,-0.03905784302147082,0.12281997563123723
174,90,-0.05628788510701776,0.21555019500831551
175,50,-0.017902138771076985,0.07936732563367656
175,75,-0.037150115964798176,0.12240921241672642
175,90,-0.0533686201738867,0.21056006255447873
176,50,-0.016366610112998156,0.08074420127453395
176,75,-0.03524238890812553,0.1219984492022156
176,90,-0.05044935524075565,0.20556993010064195
177,50,-0.014831081454919326,0.08212107691539135
177,75,-0.03333466185145289,0.12158768598770478
177,90,-0.047530090307624596,0.2005797976468052
178,50,-0.013295552796840495,0.08349795255624873
178,75,-0.031426934794780245,0.12117692277319396
178,90,-0.04461082537449354,0.19558966519296841
179,50,-0.011760024138761664,0.08487482819710612
179,75,-0.029519207738107598,0.12076615955868314
179,90,-0.04169156044136249,0.19059953273913163
180,50,-0.010224495480682834,0.08625170383796352
180,75,-0.02761148068143495,0.12035539634417232
180,90,-0.038772295508231434,0.18560940028529485
181,50,-0.008688966822604005,0.08762857947882091
181,75,-0.025703753624762307,0.1199446331296615
181,90,-0.03585303057510038,0.18061926783145807
182,50,-0.007153438164525176,0.0890054551196783
182,75,-0.023796026568089663,0.11953386991515068
182,90,-0.03293376564196933,0.1756291353776213
183,50,-0.005617909506446344,0.09038233076053569
183,75,-0.021888299511417016,0.11912310670063986
183,90,-0.030014500708838272,0.1706390029237845
184,50,-0.004082380848367515,0.09175920640139308
184,75,-0.019980572454744373,0.11871234348612904
184,90,-0.027095235775707216,0.16564887046994775
185,50,-0.002546852190288683,0.09313608204225048
185,75,-0.018072845398071725,0.11830158027161822
185,90,-0.024175970842576167,0.16065873801611097
186,50,-0.001011323532209854,0.09451295768310787
186,75,-0.016165118341399082,0.11789081705710741
186,90,-0.02125670590944511,0.1556686055622742
187,50,0.0005242051258689748,0.09588983332396525
187,75,-0.014257391284726438,0.11748005384259659
187,90,-0.018337440976314054,0.1506784731084374
188,50,0.002059733783947807,0.09726670896482265
188,75,-0.012349664228053794,0.11706929062808577
188,90,-0.015418176043183004,0.14568834065460062
189,50,0.003595262442026636,0.09864358460568004
189,75,-0.010441937171381144,0.11665852741357495
189,90,-0.012498911110051948,0.14069820820076384
190,50,0.005130791100105468,0.10002046024653743
190,75,-0.0085342101147085,0.11624776419906413
190,90,-0.009579646176920892,0.13570807574692706
191,50,0.0031739776753179913,0.09893268060301597
191,75,-0.01108815192664702,0.11497798032959433
191,90,-0.012978794683832146,0.13541969617673408
192,50,0.0012171642505305127,0.0978449009594945
192,75,-0.013642093738585546,0.11370819646012452
192,90,-0.016377943190743403,0.1351313166065411
193,50,-0.0007396491742569658,0.09675712131597303
193,75,-0.016196035550524072,0.11243841259065472
193,90,-0.01977709169765466,0.13484293703634812
194,50,-0.0026964625990444444,0.09566934167245156
194,75,-0.018749977362462596,0.11116862872118491
194,90,-0.023176240204565917,0.13455455746615513
195,50,-0.004653276023831922,0.09458156202893009
195,75,-0.02130391917440112,0.10989884485171511
195,90,-0.026575388711477174,0.13426617789596215
196,50,-0.006610089448619402,0.09349378238540862
196,75,-0.023857860986339643,0.1086290609822453
196,90,-0.02997453721838843,0.13397779832576917
197,50,-0.008566902873406881,0.09240600274188715
197,75,-0.02641180279827817,0.1073592771127755
197,90,-0.03337368572529969,0.1336894187555762
198,50,-0.010523716298194359,0.09131822309836568
198,75,-0.028965744610216695,0.10608949324330569
198,90,-0.03677283423221095,0.1334010391853832
199,50,-0.012480529722981836,0.09023044345484421
199,75,-0.03151968642215522,0.10481970937383589
199,90,-0.0401719827391222,0.13311265961519023
200,50,-0.014437343147769314,0.08914266381132274
200,75,-0.03407362823409374,0.10354992550436609
200,90,-0.04357113124603346,0.13282428004499724
201,50,-0.016394156572556794,0.08805488416780127
201,75,-0.03662757004603227,0.10228014163489628
201,90,-0.046970279752944724,0.1325359004748043
202,50,-0.01835096999734427,0.0869671045242798
202,75,-0.039181511857970794,0.10101035776542647
202,90,-0.05036942825985598,0.1322475209046113
203,50,-0.02030778342213175,0.08587932488075835
203,75,-0.041735453669909314,0.09974057389595667
203,90,-0.05376857676676723,0.13195914133441833
204,50,-0.022264596846919234,0.08479154523723688
204,75,-0.04428939548184785,0.09847079002648687
204,90,-0.057167725273678485,0.13167076176422535
205,50,-0.02422141027170671,0.08370376559371541
205,75,-0.04684333729378637,0.09720100615701706
205,90,-0.06056687378058975,0.13138238219403237
206,50,-0.02617822369649419,0.08261598595019394
206,75,-0.04939727910572489,0.09593122228754726
206,90,-0.063966022287501,0.13109400262383938
207,50,-0.028135037121281667,0.08152820630667247
207,75,-0.051951220917663424,0.09466143841807745
207,90,-0.06736517079441226,0.1308056230536464
208,50,-0.030091850546069145,0.080440426663151
208,75,-0.054505162729601944,0.09339165454860765
208,90,-0.07076431930132351,0.13051724348345342
209,50,-0.03204866397085662,0.07935264701962953
209,75,-0.057059104541540465,0.09212187067913785
209,90,-0.07416346780823478,0.13022886391326044
210,50,-0.0340054773956441,0.07826486737610806
210,75,-0.059613046353478985,0.09085208680966804
210,90,-0.07756261631514604,0.12994048434306746
211,50,-0.034107092955867654,0.07586873189503285
211,75,-0.05916581346416714,0.09016270376219165
211,90,-0.07637380734561458,0.1275976690273593
212,50,-0.03420870851609121,0.07347259641395763
212,75,-0.05871858057485528,0.08947332071471525
212,90,-0.07518499837608314,0.12525485371165113
213,50,-0.034310324076314756,0.07107646093288242
213,75,-0.05827134768554343,0.08878393766723887
213,90,-0.07399618940655169,0.12291203839594297
214,50,-0.03441193963653831,0.0686803254518072
214,75,-0.05782411479623158,0.08809455461976248
214,90,-0.07280738043702023,0.12056922308023481
215,50,-0.03451355519676186,0.06628418997073199
215,75,-0.057376881906919724,0.08740517157228608
215,90,-0.07161857146748879,0.11822640776452664
216,50,-0.03461517075698541,0.06388805448965677
216,75,-0.05692964901760787,0.0867157885248097
216,90,-0.07042976249795734,0.11588359244881849
217,50,-0.03471678631720896,0.06149191900858156
217,75,-0.05648241612829601,0.08602640547733331
217,90,-0.06924095352842588,0.11354077713311032
218,50,-0.034818401877432514,0.05909578352750634
218,75,-0.05603518323898416,0.08533702242985693
218,90,-0.06805214455889444,0.11119796181740216
219,50,-0.03492001743765606,0.05669964804643113
219,75,-0.05558795034967231,0.08464763938238053
219,90,-0.06686333558936298,0.10885514650169399
220,50,-0.03502163299787961,0.05430351256535591
220,75,-0.05514071746036045,0.08395825633490414
220,90,-0.06567452661983153,0.10651233118598583
221,50,-0.035123248558103164,0.0519073770842807
221,75,-0.0546934845710486,0.08326887328742776
221,90,-0.06448571765030009,0.10416951587027767
222,50,-0.03522486411832671,0.04951124160320548
222,75,-0.054246251681736746,0.08257949023995137
222,90,-0.06329690868076863,0.10182670055456951
223,50,-0.035326479678550265,0.04711510612213027
223,75,-0.053799018792424894,0.08189010719247497
223,90,-0.06210809971123719,0.09948388523886134
224,50,-0.03542809523877381,0.04471897064105505
224,75,-0.05335178590311304,0.08120072414499858
224,90,-0.06091929074170574,0.09714106992315319
225,50,-0.03552971079899737,0.04232283515997984
225,75,-0.05290455301380118,0.0805113410975222
225,90,-0.059730481772174285,0.09479825460744502
226,50,-0.035631326359220915,0.03992669967890462
226,75,-0.05245732012448933,0.0798219580500458
226,90,-0.05854167280264284,0.09245543929173686
227,50,-0.03573294191944447,0.03753056419782941
227,75,-0.05201008723517748,0.07913257500256941
227,90,-0.05735286383311139,0.09011262397602869
228,50,-0.03583455747966802,0.03513442871675419
228,75,-0.05156285434586562,0.07844319195509303
228,90,-0.056164054863579935,0.08776980866032053
229,50,-0.03593617303989157,0.03273829323567898
229,75,-0.05111562145655377,0.07775380890761663
229,90,-0.05497524589404849,0.08542699334461237
230,50,-0.03603778860011512,0.030342157754603763
230,75,-0.050668388567241915,0.07706442586014024
230,90,-0.05378643692451704,0.08308417802890421
231,50,-0.03629211917200532,0.03215094811092154
231,75,-0.05177414252396735,0.07658038105795693
231,90,-0.05585645925923457,0.08362276285170027
232,50,-0.036546449743895516,0.03395973846723932
232,75,-0.05287989648069279,0.07609633625577363
232,90,-0.05792648159395209,0.08416134767449632
233,50,-0.03680078031578571,0.035768528823557105
233,75,-0.053985650437418216,0.07561229145359032
233,90,-0.05999650392866962,0.08469993249729238
234,50,-0.03705511088767591,0.037577319179874884
234,75,-0.05509140439414365,0.07512824665140702
234,90,-0.06206652626338714,0.08523851732008843
235,50,-0.037309441459566106,0.03938610953619266
235,75,-0.05619715835086909,0.07464420184922371
235,90,-0.06413654859810466,0.08577710214288449
236,50,-0.037563772031456305,0.04119489989251045
236,75,-0.057302912307594524,0.0741601570470404
236,90,-0.0662065709328222,0.08631568696568054
237,50,-0.037818102603346504,0.043003690248828226
237,75,-0.05840866626431996,0.0736761122448571
237,90,-0.06827659326753972,0.0868542717884766
238,50,-0.038072433175236696,0.044812480605146005
238,75,-0.05951442022104539,0.07319206744267379
238,90,-0.07034661560225725,0.08739285661127265
239,50,-0.038326763747126895,0.04662127096146379
239,75,-0.060620174177770825,0.07270802264049048
239,90,-0.07241663793697478,0.08793144143406871
240,50,-0.038581094319017094,0.04843006131778156
240,75,-0.06172592813449626,0.07222397783830717
240,90,-0.0744866602716923,0.08847002625686476
241,50,-0.03883542489090729,0.05023885167409935
241,75,-0.0628316820912217,0.07173993303612387
241,90,-0.07655668260640983,0.08900861107966082
242,50,-0.03908975546279749,0.05204764203041713
242,75,-0.06393743604794713,0.07125588823394056
242,90,-0.07862670494112736,0.08954719590245688
243,50,-0.039344086034687684,0.053856432386734904
243,75,-0.06504319000467257,0.07077184343175726
243,90,-0.08069672727584488,0.09008578072525293
244,50,-0.03959841660657788,0.05566522274305269
244,75,-0.066148943961398,0.07028779862957395
244,90,-0.0827667496105624,0.090624365548049
245,50,-0.03985274717846808,0.05747401309937047
245,75,-0.06725469791812344,0.06980375382739064
245,90,-0.08483677194527994,0.09116295037084504
246,50,-0.04010707775035828,0.059282803455688246
246,75,-0.06836045187484888,0.06931970902520733
246,90,-0.08690679427999747,0.0917015351936411
247,50,-0.04036140832224848,0.06109159381200603
247,75,-0.06946620583157431,0.06883566422302403
247,90,-0.08897681661471499,0.09224012001643715
248,50,-0.04061573889413867,0.06290038416832382
248,75,-0.07057195978829973,0.06835161942084073
248,90,-0.09104683894943252,0.09277870483923321
249,50,-0.04087006946602887,0.06470917452464159
249,75,-0.07167771374502517,0.06786757461865742
249,90,-0.09311686128415005,0.09331728966202926
250,50,-0.04112440003791907,0.06651796488095937
250,75,-0.0727834677017506,0.06738352981647411
250,90,-0.09518688361886757,0.09385587448482532
251,50,-0.039538962183557,0.06426214230717378
251,75,-0.07045561221413718,0.06546933824281675
251,90,-0.09495964000125753,0.09483349248102775
252,50,-0.03795352432919493,0.062006319733388195
252,75,-0.06812775672652376,0.0635551466691594
252,90,-0.09473239638364751,0.09581111047723018
253,50,-0.03636808647483286,0.0597504971596026
253,75,-0.06579990123891033,0.06164095509550204
253,90,-0.09450515276603748,0.0967887284734326
254,50,-0.03478264862047079,0.057494674585817016
254,75,-0.0634720457512969,0.05972676352184469
254,90,-0.09427790914842744,0.09776634646963503
255,50,-0.03319721076610872,0.05523885201203142
255,75,-0.06114419026368348,0.05781257194818733
255,90,-0.09405066553081742,0.09874396446583744
256,50,-0.03161177291174666,0.05298302943824583
256,75,-0.05881633477607005,0.055898380374529974
256,90,-0.09382342191320739,0.09972158246203987
257,50,-0.030026335057384588,0.050727206864460236
