step,confidence_level,rel_error_lower_bound,rel_error_upper_bound
138,75,-0.2525182428128462,0.15572763147117066
138,90,-0.2984528977932105,0.3824177963523113
139,50,-0.13453873522874019,0.036713920306563466
139,75,-0.25962442139089287,0.1547426852224828
139,90,-0.3105540261318485,0.38612631779723916
140,50,-0.13691948997273412,0.035952311848952485
140,75,-0.26673059996893955,0.1537577389737949
140,90,-0.32265515447048654,0.389834839242167
141,50,-0.13930024471672803,0.0351907033913415
141,75,-0.2738367785469862,0.15277279272510702
141,90,-0.3347562828091246,0.3935433606870949
142,50,-0.14168099946072193,0.03442909493373052
142,75,-0.2809429571250328,0.15178784647641916
142,90,-0.3468574111477626,0.3972518821320227
143,50,-0.14406175420471584,0.03366748647611953
143,75,-0.2880491357030795,0.1508029002277313
143,90,-0.35895853948640066,0.40096040357695056
144,50,-0.14644250894870975,0.03290587801850854
144,75,-0.2951553142811262,0.1498179539790434
144,90,-0.3710596678250387,0.4046689250218784
145,50,-0.14882326369270366,0.032144269560897554
145,75,-0.3022614928591728,0.14883300773035552
145,90,-0.3831607961636767,0.40837744646680624
146,50,-0.15120401843669756,0.031382661103286566
146,75,-0.3093676714372195,0.14784806148166765
146,90,-0.3952619245023148,0.4120859679117341
147,50,-0.1535847731806915,0.030621052645675585
147,75,-0.3164738500152661,0.1468631152329798
147,90,-0.40736305284095276,0.41579448935666197
148,50,-0.1559655279246854,0.029859444188064597
148,75,-0.3235800285933128,0.1458781689842919
148,90,-0.41946418117959083,0.4195030108015898
149,50,-0.1583462826686793,0.02909783573045361
149,75,-0.33068620717135944,0.144893222735604
149,90,-0.43156530951822886,0.42321153224651764
150,50,-0.16072703741267322,0.028336227272842626
150,75,-0.3377923857494061,0.14390827648691615
150,90,-0.4436664378568669,0.4269200536914455
151,50,-0.15699981490228468,0.03194946525981255
151,75,-0.32787602278589945,0.14706284642365056
151,90,-0.4297942314093379,0.42843504691696166
152,50,-0.15327259239189614,0.03556270324678247
152,75,-0.31795965982239277,0.15021741636038494
152,90,-0.4159220249618089,0.4299500401424779
153,50,-0.14954536988150763,0.0391759412337524
153,75,-0.3080432968588861,0.15337198629711934
153,90,-0.4020498185142799,0.4314650333679941
154,50,-0.1458181473711191,0.042789179220722326
154,75,-0.29812693389537936,0.15652655623385373
154,90,-0.38817761206675094,0.43298002659351026
155,50,-0.14209092486073055,0.04640241720769225
155,75,-0.2882105709318727,0.15968112617058813
155,90,-0.374305405619222,0.4344950198190265
156,50,-0.138363702350342,0.05001565519466217
156,75,-0.278294207968366,0.16283569610732251
156,90,-0.360433199171693,0.4360100130445427
157,50,-0.13463647983995347,0.053628893181632095
157,75,-0.26837784500485934,0.16599026604405692
157,90,-0.34656099272416396,0.43752500627005886
158,50,-0.13090925732956496,0.05724213116860202
158,75,-0.25846148204135266,0.1691448359807913
158,90,-0.332688786276635,0.43903999949557504
159,50,-0.12718203481917642,0.06085536915557195
159,75,-0.24854511907784596,0.1722994059175257
159,90,-0.31881657982910605,0.4405549927210913
160,50,-0.12345481230878788,0.06446860714254186
160,75,-0.23862875611433929,0.1754539758542601
160,90,-0.30494437338157704,0.44206998594660746
161,50,-0.11972758979839934,0.06808184512951179
161,75,-0.22871239315083258,0.1786085457909945
161,90,-0.291072166934048,0.44358497917212364
162,50,-0.11600036728801082,0.07169508311648172
162,75,-0.2187960301873259,0.1817631157277289
162,90,-0.27719996048651907,0.4450999723976399
163,50,-0.11227314477762229,0.07530832110345165
163,75,-0.20887966722381923,0.1849176856644633
163,90,-0.2633277540389901,0.44661496562315606
164,50,-0.10854592226723375,0.07892155909042156
164,75,-0.19896330426031256,0.1880722556011977
164,90,-0.2494555475914611,0.44812995884867224
165,50,-0.10481869975684521,0.08253479707739149
165,75,-0.18904694129680585,0.19122682553793208
165,90,-0.23558334114393212,0.4496449520741884
166,50,-0.10109147724645667,0.08614803506436142
166,75,-0.17913057833329918,0.19438139547466649
166,90,-0.22171113469640313,0.45115994529970466
167,50,-0.09736425473606815,0.08976127305133134
167,75,-0.1692142153697925,0.19753596541140087
167,90,-0.20783892824887415,0.45267493852522084
168,50,-0.09363703222567961,0.09337451103830127
168,75,-0.1592978524062858,0.20069053534813527
168,90,-0.19396672180134517,0.454189931750737
169,50,-0.08990980971529108,0.09698774902527119
169,75,-0.14938148944277913,0.20384510528486965
169,90,-0.18009451535381615,0.45570492497625326
170,50,-0.08618258720490254,0.10060098701224111
170,75,-0.13946512647927245,0.20699967522160406
170,90,-0.1662223089062872,0.45721991820176944
171,50,-0.08911509704072698,0.09827352535313082
171,75,-0.14610720025151308,0.20283974345552241
171,90,-0.17647316300560362,0.44370779192864895
172,50,-0.09204760687655142,0.09594606369402052
172,75,-0.1527492740237537,0.19867981168944077
172,90,-0.1867240171049201,0.4301956656555285
173,50,-0.09498011671237586,0.09361860203491022
173,75,-0.15939134779599434,0.19451987992335912
173,90,-0.19697487120423654,0.41668353938240804
174,50,-0.09791262654820031,0.09129114037579993
174,75,-0.16603342156823497,0.19035994815727747
174,90,-0.20722572530355302,0.40317141310928756
175,50,-0.10084513638402474,0.08896367871668963
175,75,-0.1726754953404756,0.18620001639119582
175,90,-0.21747657940286946,0.38965928683616713
176,50,-0.10377764621984918,0.08663621705757933
176,75,-0.17931756911271624,0.18204008462511417
176,90,-0.22772743350218594,0.37614716056304665
177,50,-0.10671015605567362,0.08430875539846905
177,75,-0.18595964288495687,0.17788015285903253
177,90,-0.2379782876015024,0.36263503428992616
178,50,-0.10964266589149807,0.08198129373935875
178,75,-0.1926017166571975,0.17372022109295088
178,90,-0.24822914170081883,0.34912290801680573
179,50,-0.11257517572732251,0.07965383208024845
179,75,-0.19924379042943813,0.16956028932686923
179,90,-0.2584799958001353,0.33561078174368525
180,50,-0.11550768556314694,0.07732637042113816
180,75,-0.20588586420167876,0.16540035756078758
180,90,-0.2687308498994518,0.3220986554705648
181,50,-0.11844019539897138,0.07499890876202786
181,75,-0.2125279379739194,0.16124042579470593
181,90,-0.2789817039987682,0.30858652919744434
182,50,-0.12137270523479582,0.07267144710291756
182,75,-0.21917001174616002,0.15708049402862428
182,90,-0.2892325580980847,0.29507440292432385
183,50,-0.12430521507062026,0.07034398544380727
183,75,-0.22581208551840065,0.15292056226254264
183,90,-0.29948341219740116,0.28156227665120337
184,50,-0.1272377249064447,0.06801652378469697
184,75,-0.23245415929064128,0.148760630496461
184,90,-0.30973426629671763,0.26805015037808294
185,50,-0.13017023474226913,0.06568906212558667
185,75,-0.2390962330628819,0.14460069873037934
185,90,-0.3199851203960341,0.25453802410496246
186,50,-0.13310274457809357,0.06336160046647638
186,75,-0.24573830683512254,0.1404407669642977
186,90,-0.3302359744953505,0.241025897831842
187,50,-0.136035254413918,0.06103413880736608
187,75,-0.2523803806073632,0.13628083519821604
187,90,-0.34048682859466695,0.22751377155872154
188,50,-0.13896776424974247,0.05870667714825578
188,75,-0.2590224543796038,0.1321209034321344
188,90,-0.3507376826939834,0.21400164528560106
189,50,-0.1419002740855669,0.056379215489145484
189,75,-0.26566452815184444,0.12796097166605275
189,90,-0.3609885367932999,0.20048951901248063
190,50,-0.14483278392139134,0.05405175383003519
190,75,-0.27230660192408507,0.1238010398999711
190,90,-0.37123939089261637,0.18697739273936015
191,50,-0.14264540372694892,0.054876832163413186
191,75,-0.27605541343330237,0.12418026894379094
191,90,-0.37692443065400655,0.18688358672960909
192,50,-0.14045802353250647,0.05570191049679117
192,75,-0.27980422494251966,0.12455949798761079
192,90,-0.3826094704153967,0.18678978071985802
193,50,-0.13827064333806405,0.05652698883016916
193,75,-0.28355303645173696,0.12493872703143064
193,90,-0.38829451017678696,0.186695974710107
194,50,-0.1360832631436216,0.057352067163547155
194,75,-0.28730184796095426,0.12531795607525048
194,90,-0.39397954993817713,0.18660216870035592
195,50,-0.13389588294917917,0.05817714549692514
195,75,-0.2910506594701716,0.12569718511907033
195,90,-0.3996645896995673,0.18650836269060486
196,50,-0.13170850275473672,0.05900222383030313
196,75,-0.2947994709793889,0.12607641416289017
196,90,-0.40534962946095754,0.18641455668085383
197,50,-0.1295211225602943,0.05982730216368112
197,75,-0.2985482824886062,0.12645564320671002
197,90,-0.4110346692223477,0.18632075067110276
198,50,-0.12733374236585188,0.06065238049705911
198,75,-0.3022970939978235,0.12683487225052986
198,90,-0.4167197089837379,0.1862269446613517
199,50,-0.12514636217140943,0.0614774588304371
199,75,-0.3060459055070408,0.1272141012943497
199,90,-0.42240474874512807,0.18613313865160064
200,50,-0.122958981976967,0.06230253716381509
200,75,-0.3097947170162581,0.12759333033816955
200,90,-0.42808978850651824,0.18603933264184958
201,50,-0.12077160178252457,0.06312761549719308
201,75,-0.3135435285254754,0.12797255938198937
201,90,-0.4337748282679085,0.18594552663209854
202,50,-0.11858422158808213,0.06395269383057106
202,75,-0.3172923400346927,0.12835178842580922
202,90,-0.43945986802929865,0.18585172062234748
203,50,-0.11639684139363969,0.06477777216394906
203,75,-0.32104115154391,0.12873101746962906
203,90,-0.4451449077906888,0.18575791461259641
204,50,-0.11420946119919725,0.06560285049732704
204,75,-0.3247899630531273,0.1291102465134489
204,90,-0.45082994755207906,0.18566410860284538
205,50,-0.11202208100475483,0.06642792883070503
205,75,-0.3285387745623446,0.12948947555726875
205,90,-0.45651498731346923,0.18557030259309432
206,50,-0.10983470081031238,0.06725300716408303
206,75,-0.33228758607156195,0.1298687046010886
206,90,-0.4622000270748594,0.18547649658334325
207,50,-0.10764732061586996,0.06807808549746101
207,75,-0.33603639758077924,0.13024793364490844
207,90,-0.4678850668362496,0.1853826905735922
208,50,-0.10545994042142752,0.068903163830839
208,75,-0.33978520908999654,0.1306271626887283
208,90,-0.47357010659763976,0.18528888456384113
209,50,-0.10327256022698508,0.069728242164217
209,75,-0.34353402059921384,0.13100639173254813
209,90,-0.47925514635903,0.1851950785540901
210,50,-0.10108518003254265,0.07055332049759498
210,75,-0.34728283210843114,0.13138562077636798
210,90,-0.48494018612042017,0.18510127254433903
211,50,-0.09919452878307462,0.06836781270715153
211,75,-0.35742813869713236,0.12935160378671406
211,90,-0.4942562855323425,0.18299663746981493
212,50,-0.09730387753360661,0.06618230491670807
212,75,-0.3675734452858336,0.12731758679706015
212,90,-0.5035723849442648,0.1808920023952908
213,50,-0.09541322628413859,0.06399679712626462
213,75,-0.3777187518745348,0.12528356980740624
213,90,-0.5128884843561872,0.1787873673207667
214,50,-0.09352257503467058,0.06181128933582117
214,75,-0.387864058463236,0.12324955281775232
214,90,-0.5222045837681095,0.17668273224624256
215,50,-0.09163192378520256,0.05962578154537771
215,75,-0.3980093650519372,0.12121553582809841
215,90,-0.5315206831800318,0.17457809717171846
216,50,-0.08974127253573455,0.057440273754934254
216,75,-0.40815467164063846,0.1191815188384445
216,90,-0.5408367825919541,0.17247346209719433
217,50,-0.08785062128626653,0.055254765964490804
217,75,-0.4182999782293396,0.11714750184879058
217,90,-0.5501528820038765,0.17036882702267023
218,50,-0.08595997003679852,0.053069258174047354
218,75,-0.42844528481804084,0.11511348485913667
218,90,-0.5594689814157988,0.1682641919481461
219,50,-0.0840693187873305,0.0508837503836039
219,75,-0.43859059140674206,0.11307946786948275
219,90,-0.5687850808277211,0.166159556873622
220,50,-0.08217866753786249,0.04869824259316044
220,75,-0.4487358979954433,0.11104545087982884
220,90,-0.5781011802396434,0.16405492179909786
221,50,-0.08028801628839446,0.04651273480271699
221,75,-0.4588812045841445,0.10901143389017492
221,90,-0.5874172796515658,0.16195028672457376
222,50,-0.07839736503892644,0.04432722701227353
222,75,-0.4690265111728457,0.10697741690052101
222,90,-0.5967333790634881,0.15984565165004966
223,50,-0.07650671378945843,0.042141719221830076
223,75,-0.47917181776154694,0.1049433999108671
223,90,-0.6060494784754105,0.15774101657552553
224,50,-0.07461606253999041,0.039956211431386626
224,75,-0.4893171243502481,0.10290938292121318
224,90,-0.6153655778873328,0.15563638150100143
225,50,-0.0727254112905224,0.037770703640943176
225,75,-0.4994624309389494,0.10087536593155927
225,90,-0.6246816772992551,0.1535317464264773
226,50,-0.07083476004105438,0.03558519585049972
226,75,-0.5096077375276505,0.09884134894190535
226,90,-0.6339977767111774,0.1514271113519532
227,50,-0.06894410879158636,0.03339968806005626
227,75,-0.5197530441163518,0.09680733195225144
227,90,-0.6433138761230998,0.14932247627742906
228,50,-0.06705345754211835,0.031214180269612812
228,75,-0.529898350705053,0.09477331496259753
228,90,-0.652629975535022,0.14721784120290496
229,50,-0.06516280629265034,0.029028672479169355
229,75,-0.5400436572937541,0.09273929797294361
229,90,-0.6619460749469444,0.14511320612838086
230,50,-0.06327215504318232,0.026843164688725905
230,75,-0.5501889638824554,0.0907052809832897
230,90,-0.6712621743588667,0.14300857105385673
231,50,-0.06272071030833115,0.027221176810395858
231,75,-0.5264098256615763,0.09077345946512581
231,90,-0.6418713001064079,0.14202279835219556
232,50,-0.062169265573479994,0.02759918893206581
232,75,-0.5026306874406974,0.09084163794696191
232,90,-0.612480425853949,0.14103702565053441
233,50,-0.06161782083862883,0.027977201053735763
233,75,-0.4788515492198183,0.09090981642879803
233,90,-0.5830895516014902,0.14005125294887324
234,50,-0.061066376103777666,0.028355213175405715
234,75,-0.45507241099893925,0.09097799491063414
234,90,-0.5536986773490313,0.1390654802472121
235,50,-0.06051493136892651,0.028733225297075664
235,75,-0.4312932727780602,0.09104617339247026
235,90,-0.5243078030965725,0.13807970754555093
236,50,-0.059963486634075344,0.02911123741874562
236,75,-0.40751413455718116,0.09111435187430636
236,90,-0.4949169288441137,0.1370939348438898
237,50,-0.05941204189922418,0.02948924954041557
237,75,-0.38373499633630215,0.09118253035614247
237,90,-0.46552605459165486,0.13610816214222862
238,50,-0.058860597164373016,0.02986726166208552
238,75,-0.3599558581154231,0.09125070883797859
238,90,-0.43613518033919607,0.13512238944056748
239,50,-0.05830915242952186,0.030245273783755473
239,75,-0.336176719894544,0.09131888731981469
239,90,-0.40674430608673723,0.1341366167389063
240,50,-0.057757707694670694,0.030623285905425426
240,75,-0.312397581673665,0.0913870658016508
240,90,-0.3773534318342784,0.13315084403724514
241,50,-0.05720626295981953,0.031001298027095378
241,75,-0.288618443452786,0.09145524428348692
241,90,-0.34796255758181954,0.132165071335584
242,50,-0.05665481822496837,0.03137931014876533
242,75,-0.2648393052319069,0.09152342276532302
242,90,-0.3185716833293607,0.13117929863392283
243,50,-0.05610337349011721,0.03175732227043528
243,75,-0.24106016701102784,0.09159160124715914
243,90,-0.28918080907690186,0.1301935259322617
244,50,-0.055551928755266045,0.03213533439210523
244,75,-0.21728102879014882,0.09165977972899525
244,90,-0.25978993482444307,0.12920775323060052
245,50,-0.05500048402041488,0.03251334651377519
245,75,-0.1935018905692698,0.09172795821083135
245,90,-0.23039906057198423,0.12822198052893938
246,50,-0.05444903928556372,0.032891358635445136
246,75,-0.16972275234839074,0.09179613669266747
246,90,-0.20100818631952538,0.1272362078272782
247,50,-0.05389759455071256,0.03326937075711509
247,75,-0.14594361412751167,0.09186431517450358
247,90,-0.17161731206706654,0.12625043512561707
248,50,-0.053346149815861395,0.03364738287878504
248,75,-0.12216447590663265,0.0919324936563397
248,90,-0.14222643781460775,0.1252646624239559
249,50,-0.05279470508101024,0.034025395000455
249,75,-0.09838533768575364,0.0920006721381758
249,90,-0.11283556356214886,0.12427888972229474
250,50,-0.05224326034615907,0.034403407122124946
250,75,-0.07460619946487457,0.09206885062001191
250,90,-0.08344468930969007,0.12329311702063359
251,50,-0.05086209291198918,0.03432362392496547
251,75,-0.07337358762509832,0.09262195797164356
251,90,-0.08242059177784974,0.12261804080016785
252,50,-0.04948092547781929,0.034243840727805994
252,75,-0.07214097578532211,0.09317506532327523
252,90,-0.0813964942460094,0.12194296457970209
253,50,-0.0480997580436494,0.03416405753064651
253,75,-0.0709083639455459,0.09372817267490688
253,90,-0.08037239671416903,0.12126788835923635
254,50,-0.04671859060947951,0.034084274333487034
254,75,-0.06967575210576966,0.09428128002653853
254,90,-0.07934829918232868,0.12059281213877061
255,50,-0.045337423175309616,0.03400449113632756
255,75,-0.06844314026599344,0.0948343873781702
255,90,-0.07832420165048833,0.11991773591830486
256,50,-0.04395625574113973,0.033924707939168075
256,75,-0.06721052842621722,0.09538749472980185
256,90,-0.07730010411864796,0.11924265969783912
257,50,-0.042575088306969835,0.0338449247420086
257,75,-0.065977916586441,0.0959406020814335
