step,confidence_level,rel_error_lower_bound,rel_error_upper_bound
55,50,-0.07833539611737803,0.07986921278701398
55,75,-0.13810238706420191,0.17130926023985857
55,90,-0.2053172892127857,0.30989722582763396
56,50,-0.08125053694015266,0.07841387551719177
56,75,-0.13897483185443585,0.16683335699510607
56,90,-0.2056667988752901,0.30884553394203856
57,50,-0.0841656777629273,0.07695853824736956
57,75,-0.1398472766446698,0.16235745375035354
57,90,-0.20601630853779454,0.30779384205644317
58,50,-0.08708081858570194,0.07550320097754737
58,75,-0.14071972143490374,0.15788155050560104
58,90,-0.20636581820029895,0.3067421501708477
59,50,-0.08999595940847657,0.07404786370772518
59,75,-0.1415921662251377,0.15340564726084852
59,90,-0.2067153278628034,0.3056904582852523
60,50,-0.09291110023125121,0.07259252643790297
60,75,-0.14246461101537167,0.148929744016096
60,90,-0.2070648375253078,0.3046387663996569
61,50,-0.09582624105402585,0.07113718916808076
61,75,-0.1433370558056056,0.1444538407713435
61,90,-0.2074143471878122,0.30358707451406153
62,50,-0.09874138187680047,0.06968185189825857
62,75,-0.14420950059583956,0.13997793752659096
62,90,-0.20776385685031665,0.30253538262846613
63,50,-0.1016565226995751,0.06822651462843637
63,75,-0.1450819453860735,0.13550203428183846
63,90,-0.20811336651282106,0.3014836907428707
64,50,-0.10457166352234974,0.06677117735861417
64,75,-0.14595439017630746,0.13102613103708594
64,90,-0.2084628761753255,0.3004319988572753
65,50,-0.10748680434512438,0.06531584008879196
65,75,-0.1468268349665414,0.12655022779233344
65,90,-0.2088123858378299,0.2993803069716799
66,50,-0.11040194516789902,0.06386050281896977
66,75,-0.14769927975677535,0.12207432454758091
66,90,-0.20916189550033432,0.2983286150860845
67,50,-0.11331708599067365,0.062405165549147566
67,75,-0.1485717245470093,0.1175984213028284
67,90,-0.20951140516283875,0.2972769232004891
68,50,-0.11623222681344829,0.060949828279325366
68,75,-0.14944416933724325,0.11312251805807588
68,90,-0.20986091482534316,0.29622523131489364
69,50,-0.11914736763622293,0.059494491009503166
69,75,-0.1503166141274772,0.10864661481332337
69,90,-0.2102104244878476,0.29517353942929825
70,50,-0.12206250845899756,0.058039153739680965
70,75,-0.15118905891771114,0.10417071156857086
70,90,-0.210559934150352,0.29412184754370285
71,50,-0.1212318362353696,0.057485872977820124
71,75,-0.15093658048139835,0.1042494879627441
71,90,-0.20995647310372978,0.29249495858643204
72,50,-0.12040116401174164,0.05693259221595928
72,75,-0.1506841020450856,0.10432826435691735
72,90,-0.20935301205710755,0.29086806962916123
73,50,-0.11957049178811367,0.05637931145409844
73,75,-0.1504316236087728,0.10440704075109059
73,90,-0.2087495510104853,0.2892411806718905
74,50,-0.11873981956448572,0.05582603069223759
74,75,-0.15017914517246,0.10448581714526384
74,90,-0.20814608996386308,0.28761429171461966
75,50,-0.11790914734085775,0.05527274993037675
75,75,-0.14992666673614724,0.10456459353943709
75,90,-0.20754262891724085,0.28598740275734885
76,50,-0.1170784751172298,0.05471946916851591
76,75,-0.14967418829983445,0.10464336993361034
76,90,-0.2069391678706186,0.2843605138000781
77,50,-0.11624780289360183,0.05416618840665507
77,75,-0.14942170986352166,0.1047221463277836
77,90,-0.20633570682399638,0.2827336248428073
78,50,-0.11541713066997387,0.053612907644794226
78,75,-0.1491692314272089,0.10480092272195683
78,90,-0.20573224577737415,0.2811067358855365
79,50,-0.1145864584463459,0.053059626882933385
79,75,-0.1489167529908961,0.10487969911613008
79,90,-0.2051287847307519,0.27947984692826566
80,50,-0.11375578622271795,0.052506346121072536
80,75,-0.1486642745545833,0.10495847551030334
80,90,-0.20452532368412968,0.27785295797099485
81,50,-0.11292511399908998,0.051953065359211695
81,75,-0.14841179611827054,0.10503725190447659
81,90,-0.20392186263750747,0.2762260690137241
82,50,-0.11209444177546202,0.05139978459735085
82,75,-0.14815931768195775,0.10511602829864984
82,90,-0.20331840159088524,0.2745991800564533
83,50,-0.11126376955183406,0.05084650383549001
83,75,-0.147906839245645,0.10519480469282308
83,90,-0.202714940544263,0.2729722910991825
84,50,-0.1104330973282061,0.05029322307362917
84,75,-0.1476543608093322,0.10527358108699633
84,90,-0.20211147949764077,0.2713454021419117
85,50,-0.10960242510457814,0.04973994231176833
85,75,-0.1474018823730194,0.10535235748116958
85,90,-0.20150801845101854,0.2697185131846409
86,50,-0.10877175288095017,0.04918666154990749
86,75,-0.14714940393670664,0.10543113387534284
86,90,-0.2009045574043963,0.2680916242273701
87,50,-0.10794108065732222,0.04863338078804664
87,75,-0.14689692550039385,0.10550991026951609
87,90,-0.20030109635777407,0.2664647352700993
88,50,-0.10711040843369425,0.0480801000261858
88,75,-0.14664444706408106,0.10558868666368933
88,90,-0.19969763531115184,0.2648378463128285
89,50,-0.10627973621006628,0.047526819264324956
89,75,-0.1463919686277683,0.10566746305786258
89,90,-0.1990941742645296,0.2632109573555577
