step,confidence_level,rel_error_lower_bound,rel_error_upper_bound
82,50,-0.05246046169077673,0.1337819865732944
82,75,-0.10884923231567396,0.20225179740620453
82,90,-0.11005450779884463,0.21716950735675322
83,50,-0.05301098359651993,0.13578166066370373
83,75,-0.10827692941311222,0.1995458734354259
83,90,-0.10939872542240617,0.2148002327552069
84,50,-0.05356150550226312,0.13778133475411303
84,75,-0.10770462651055046,0.19683994946464728
84,90,-0.10874294304596771,0.21243095815366062
85,50,-0.05411202740800632,0.13978100884452235
85,75,-0.10713232360798872,0.19413402549386863
85,90,-0.10808716066952925,0.21006168355211433
86,50,-0.05466254931374952,0.14178068293493168
86,75,-0.10656002070542696,0.19142810152309
86,90,-0.10743137829309078,0.20769240895056804
87,50,-0.05521307121949272,0.143780357025341
87,75,-0.10598771780286521,0.18872217755231135
87,90,-0.10677559591665232,0.20532313434902175
88,50,-0.05576359312523592,0.14578003111575033
88,75,-0.10541541490030346,0.18601625358153273
88,90,-0.10611981354021387,0.20295385974747546
89,50,-0.05631411503097911,0.14777970520615963
89,75,-0.10484311199774171,0.1833103296107541
89,90,-0.1054640311637754,0.20058458514592917
90,50,-0.056864636936722314,0.14977937929656895
90,75,-0.10427080909517995,0.18060440563997546
90,90,-0.10480824878733694,0.19821531054438288
91,50,-0.056831873004581854,0.15011624945378974
91,75,-0.10301539013478503,0.18250302349985026
91,90,-0.10502969605660416,0.20258469441633764
92,50,-0.05679910907244139,0.1504531196110105
92,75,-0.10175997117439012,0.18440164135972503
92,90,-0.10525114332587136,0.20695407828829238
93,50,-0.056766345140300926,0.15078998976823127
93,75,-0.1005045522139952,0.1863002592195998
93,90,-0.10547259059513858,0.21132346216024714
94,50,-0.05673358120816046,0.15112685992545205
94,75,-0.09924913325360027,0.1881988770794746
94,90,-0.1056940378644058,0.2156928460322019
95,50,-0.05670081727602,0.15146373008267283
95,75,-0.09799371429320536,0.1900974949393494
95,90,-0.105915485133673,0.22006222990415666
96,50,-0.05666805334387954,0.15180060023989358
96,75,-0.09673829533281043,0.19199611279922418
96,90,-0.10613693240294023,0.22443161377611143
97,50,-0.05663528941173907,0.15213747039711437
97,75,-0.09548287637241551,0.19389473065909896
97,90,-0.10635837967220745,0.22880099764806616
98,50,-0.05660252547959861,0.15247434055433515
98,75,-0.0942274574120206,0.19579334851897376
98,90,-0.10657982694147465,0.23317038152002093
99,50,-0.056569761547458144,0.1528112107115559
99,75,-0.09297203845162567,0.19769196637884856
99,90,-0.10680127421074187,0.2375397653919757
100,50,-0.056536997615317684,0.15314808086877668
100,75,-0.09171661949123075,0.19959058423872333
100,90,-0.10702272148000908,0.24190914926393042
101,50,-0.056504233683177224,0.15348495102599746
101,75,-0.09046120053083584,0.2014892020985981
101,90,-0.1072441687492763,0.24627853313588519
102,50,-0.05647146975103676,0.15382182118321822
102,75,-0.08920578157044091,0.2033878199584729
102,90,-0.10746561601854351,0.25064791700783995
103,50,-0.0564387058188963,0.154158691340439
103,75,-0.08795036261004599,0.2052864378183477
103,90,-0.10768706328781072,0.2550173008797947
104,50,-0.05640594188675583,0.15449556149765978
104,75,-0.08669494364965108,0.20718505567822249
104,90,-0.10790851055707794,0.2593866847517495
105,50,-0.05637317795461537,0.15483243165488053
105,75,-0.08543952468925615,0.20908367353809726
105,90,-0.10812995782634516,0.2637560686237042
106,50,-0.05634041402247491,0.1551693018121013
106,75,-0.08418410572886123,0.21098229139797206
106,90,-0.10835140509561236,0.268125452495659
107,50,-0.05630765009033444,0.1555061719693221
107,75,-0.08292868676846632,0.21288090925784686
107,90,-0.10857285236487958,0.27249483636761374
108,50,-0.05627488615819398,0.15584304212654287
108,75,-0.0816732678080714,0.21477952711772164
108,90,-0.1087942996341468,0.27686422023956847
109,50,-0.056242122226053515,0.15617991228376363
109,75,-0.08041784884767647,0.2166781449775964
109,90,-0.10901574690341401,0.2812336041115232
110,50,-0.056209358293913055,0.1565167824409844
110,75,-0.07916242988728156,0.2185767628374712
110,90,-0.10923719417268123,0.285602987983478
111,50,-0.05424966879695806,0.15651603781631368
111,75,-0.07706329829108248,0.21891165133092055
111,90,-0.10762600624466252,0.2828448890129396
112,50,-0.05228997930000308,0.15651529319164295
112,75,-0.07496416669488339,0.21924653982436987
112,90,-0.10601481831664382,0.2800867900424012
113,50,-0.05033028980304809,0.15651454856697222
113,75,-0.0728650350986843,0.2195814283178192
113,90,-0.1044036303886251,0.2773286910718628
114,50,-0.048370600306093095,0.15651380394230147
114,75,-0.07076590350248521,0.21991631681126855
114,90,-0.1027924424606064,0.2745705921013244
115,50,-0.04641091080913811,0.15651305931763074
115,75,-0.06866677190628613,0.2202512053047179
115,90,-0.1011812545325877,0.27181249313078604
116,50,-0.04445122131218312,0.15651231469296
116,75,-0.06656764031008705,0.22058609379816724
116,90,-0.09957006660456899,0.2690543941602476
117,50,-0.042491531815228134,0.15651157006828928
117,75,-0.06446850871388796,0.22092098229161655
117,90,-0.09795887867655029,0.2662962951897092
118,50,-0.04053184231827314,0.15651082544361855
118,75,-0.062369377117688876,0.2212558707850659
118,90,-0.09634769074853158,0.2635381962191708
119,50,-0.03857215282131815,0.15651008081894782
119,75,-0.06027024552148979,0.22159075927851524
119,90,-0.09473650282051288,0.26078009724863244
120,50,-0.036612463324363166,0.1565093361942771
120,75,-0.0581711139252907,0.22192564777196455
120,90,-0.09312531489249418,0.258021998278094
121,50,-0.034652773827408175,0.15650859156960634
121,75,-0.05607198232909162,0.2222605362654139
121,90,-0.09151412696447546,0.2552638993075556
122,50,-0.03269308433045319,0.1565078469449356
122,75,-0.053972850732892534,0.22259542475886324
122,90,-0.08990293903645676,0.2525058003370172
123,50,-0.030733394833498198,0.15650710232026488
123,75,-0.05187371913669345,0.22293031325231258
123,90,-0.08829175110843805,0.24974770136647884
124,50,-0.028773705336543207,0.15650635769559415
124,75,-0.04977458754049437,0.22326520174576192
124,90,-0.08668056318041935,0.24698960239594042
125,50,-0.02681401583958822,0.15650561307092342
125,75,-0.04767545594429528,0.22360009023921124
125,90,-0.08506937525240064,0.24423150342540204
126,50,-0.02485432634263323,0.1565048684462527
126,75,-0.04557632434809619,0.22393497873266058
126,90,-0.08345818732438193,0.24147340445486365
127,50,-0.02289463684567824,0.15650412382158194
127,75,-0.043477192751897105,0.22426986722610992
127,90,-0.08184699939636322,0.23871530548432524
128,50,-0.020934947348723254,0.1565033791969112
128,75,-0.04137806115569802,0.22460475571955923
128,90,-0.08023581146834452,0.23595720651378685
129,50,-0.018975257851768262,0.15650263457224048
129,75,-0.03927892955949894,0.22493964421300858
129,90,-0.07862462354032582,0.23319910754324844
130,50,-0.017015568354813278,0.15650188994756975
130,75,-0.03717979796329985,0.22527453270645792
130,90,-0.07701343561230711,0.23044100857271005
131,50,-0.016898992797380125,0.1577444310444969
131,75,-0.03786720024679102,0.22449723391234622
131,90,-0.07632600905422329,0.231150620735565
132,50,-0.016782417239946973,0.15898697214142404
132,75,-0.03855460253028219,0.2237199351182345
132,90,-0.07563858249613946,0.23186023289841998
133,50,-0.016665841682513817,0.16022951323835122
133,75,-0.03924200481377336,0.22294263632412276
133,90,-0.07495115593805564,0.23256984506127493
134,50,-0.016549266125080665,0.16147205433527836
134,75,-0.03992940709726452,0.22216533753001105
134,90,-0.07426372937997182,0.2332794572241299
135,50,-0.01643269056764751,0.1627145954322055
135,75,-0.040616809380755695,0.22138803873589935
135,90,-0.07357630282188798,0.23398906938698485
136,50,-0.016316115010214353,0.16395713652913266
136,75,-0.04130421166424686,0.22061073994178762
136,90,-0.07288887626380416,0.2346986815498398
137,50,-0.0161995394527812,0.1651996776260598
137,75,-0.04199161394773803,0.2198334411476759
137,90,-0.07220144970572034,0.23540829371269478
138,50,-0.016082963895348044,0.16644221872298698
138,75,-0.042679016231229196,0.2190561423535642
138,90,-0.07151402314763651,0.23611790587554973
139,50,-0.015966388337914892,0.16768475981991413
139,75,-0.04336641851472037,0.21827884355945248
139,90,-0.07082659658955269,0.2368275180384047
140,50,-0.015849812780481736,0.16892730091684127
140,75,-0.04405382079821153,0.21750154476534075
140,90,-0.07013917003146886,0.23753713020125966
141,50,-0.01573323722304858,0.17016984201376842
141,75,-0.044741223081702704,0.21672424597122902
141,90,-0.06945174347338504,0.2382467423641146
142,50,-0.015616661665615428,0.17141238311069557
142,75,-0.045428625365193875,0.21594694717711732
142,90,-0.06876431691530122,0.2389563545269696
143,50,-0.015500086108182272,0.17265492420762274
143,75,-0.04611602764868504,0.21516964838300562
143,90,-0.06807689035721738,0.23966596668982454
144,50,-0.015383510550749118,0.1738974653045499
144,75,-0.04680342993217621,0.2143923495888939
144,90,-0.06738946379913356,0.24037557885267952
145,50,-0.015266934993315964,0.17514000640147703
145,75,-0.047490832215667377,0.21361505079478216
145,90,-0.06670203724104974,0.24108519101553447
146,50,-0.01515035943588281,0.17638254749840418
146,75,-0.04817823449915855,0.21283775200067045
146,90,-0.06601461068296591,0.24179480317838942
147,50,-0.015033783878449655,0.17762508859533133
147,75,-0.04886563678264971,0.21206045320655875
147,90,-0.06532718412488209,0.2425044153412444
148,50,-0.0149172083210165,0.1788676296922585
148,75,-0.049553039066140885,0.21128315441244702
148,90,-0.06463975756679827,0.24321402750409934
149,50,-0.014800632763583345,0.18011017078918565
149,75,-0.050240441349632056,0.2105058556183353
149,90,-0.06395233100871443,0.24392363966695432
150,50,-0.014684057206150191,0.1813527118861128
150,75,-0.05092784363312322,0.2097285568242236
150,90,-0.06326490445063061,0.24463325182980927
151,50,-0.014677735400392014,0.18129229064287355
151,75,-0.05120493611020481,0.21338585973703716
151,90,-0.06433629767687321,0.2472792705410116
152,50,-0.014671413594633836,0.1812318693996343
152,75,-0.05148202858728639,0.21704316264985074
152,90,-0.06540769090311582,0.24992528925221394
153,50,-0.014665091788875659,0.18117144815639505
153,75,-0.05175912106436798,0.22070046556266432
153,90,-0.06647908412935842,0.25257130796341626
154,50,-0.014658769983117484,0.18111102691315578
154,75,-0.052036213541449564,0.2243577684754779
154,90,-0.06755047735560102,0.2552173266746186
155,50,-0.014652448177359306,0.18105060566991654
155,75,-0.05231330601853115,0.22801507138829147
155,90,-0.06862187058184363,0.2578633453858209
156,50,-0.014646126371601129,0.18099018442667728
156,75,-0.052590398495612735,0.23167237430110504
156,90,-0.06969326380808623,0.26050936409702324
157,50,-0.014639804565842952,0.18092976318343804
157,75,-0.052867490972694324,0.2353296772139186
157,90,-0.07076465703432883,0.2631553828082256
158,50,-0.014633482760084774,0.18086934194019877
158,75,-0.053144583449775906,0.23898698012673217
158,90,-0.07183605026057142,0.26580140151942794
159,50,-0.014627160954326597,0.18080892069695953
159,75,-0.053421675926857495,0.24264428303954574
159,90,-0.07290744348681404,0.26844742023063023
160,50,-0.014620839148568422,0.1807484994537203
160,75,-0.053698768403939084,0.24630158595235932
160,90,-0.07397883671305663,0.2710934389418326
161,50,-0.014614517342810244,0.18068807821048102
161,75,-0.05397586088102067,0.2499588888651729
161,90,-0.07505022993929923,0.2737394576530349
162,50,-0.014608195537052067,0.18062765696724178
162,75,-0.054252953358102256,0.25361619177798644
162,90,-0.07612162316554183,0.27638547636423727
163,50,-0.01460187373129389,0.18056723572400252
163,75,-0.05453004583518384,0.2572734946908
163,90,-0.07719301639178444,0.27903149507543956
164,50,-0.014595551925535712,0.18050681448076328
164,75,-0.05480713831226543,0.2609307976036136
164,90,-0.07826440961802704,0.2816775137866419
165,50,-0.014589230119777535,0.180446393237524
165,75,-0.05508423078934701,0.26458810051642717
165,90,-0.07933580284426964,0.28432353249784426
166,50,-0.014582908314019358,0.18038597199428477
166,75,-0.0553613232664286,0.26824540342924075
166,90,-0.08040719607051225,0.28696955120904655
167,50,-0.014576586508261182,0.1803255507510455
167,75,-0.05563841574351018,0.2719027063420543
167,90,-0.08147858929675485,0.2896155699202489
168,50,-0.014570264702503005,0.18026512950780627
168,75,-0.05591550822059177,0.2755600092548679
168,90,-0.08254998252299744,0.29226158863145124
169,50,-0.014563942896744828,0.180204708264567
169,75,-0.05619260069767335,0.2792173121676815
169,90,-0.08362137574924006,0.29490760734265353
170,50,-0.01455762109098665,0.18014428702132776
170,75,-0.05646969317475494,0.28287461508049505
170,90,-0.08469276897548265,0.2975536260538559
171,50,-0.012668284963275378,0.17786873162829303
171,75,-0.0542662073043952,0.2793401212027754
171,90,-0.08204397996945993,0.2952250297528655
172,50,-0.010778948835564107,0.17559317623525827
172,75,-0.05206272143403547,0.2758056273250557
172,90,-0.07939519096343722,0.29289643345187516
173,50,-0.008889612707852835,0.17331762084222355
173,75,-0.049859235563675726,0.27227113344733606
173,90,-0.0767464019574145,0.2905678371508848
174,50,-0.007000276580141563,0.1710420654491888
174,75,-0.047655749693315985,0.2687366395696164
174,90,-0.07409761295139178,0.28823924084989444
175,50,-0.005110940452430291,0.16876651005615406
175,75,-0.04545226382295625,0.2652021456918967
175,90,-0.07144882394536907,0.2859106445489041
176,50,-0.00322160432471902,0.16649095466311933
176,75,-0.04324877795259651,0.26166765181417706
176,90,-0.06880003493934635,0.2835820482479137
177,50,-0.001332268197007748,0.16421539927008458
177,75,-0.04104529208223677,0.2581331579364574
177,90,-0.06615124593332364,0.28125345194692336
178,50,0.0005570679307035243,0.16193984387704985
178,75,-0.038841806211877036,0.25459866405873777
178,90,-0.06350245692730092,0.278924855645933
179,50,0.002446404058414795,0.1596642884840151
179,75,-0.0366383203415173,0.25106417018101806
179,90,-0.0608536679212782,0.27659625934494264
180,50,0.004335740186126069,0.15738873309098037
180,75,-0.03443483447115756,0.24752967630329842
180,90,-0.058204878915255484,0.2742676630439522
181,50,0.006225076313837339,0.15511317769794564
181,75,-0.03223134860079782,0.24399518242557877
181,90,-0.05555608990923276,0.27193906674296187
182,50,0.00811441244154861,0.15283762230491088
182,75,-0.030027862730438084,0.2404606885478591
182,90,-0.052907300903210046,0.2696104704419715
183,50,0.010003748569259884,0.15056206691187615
183,75,-0.027824376860078347,0.23692619467013942
183,90,-0.05025851189718733,0.26728187414098115
184,50,0.011893084696971154,0.1482865115188414
184,75,-0.025620890989718606,0.23339170079241978
184,90,-0.04760972289116461,0.2649532778399908
185,50,0.013782420824682428,0.14601095612580667
185,75,-0.023417405119358872,0.2298572069147001
185,90,-0.04496093388514189,0.2626246815390004
186,50,0.0156717569523937,0.1437354007327719
186,75,-0.02121391924899913,0.22632271303698043
186,90,-0.042312144879119176,0.26029608523801007
187,50,0.01756109308010497,0.14145984533973718
187,75,-0.01901043337863939,0.22278821915926078
187,90,-0.03966335587309646,0.2579674889370197
188,50,0.01945042920781624,0.13918428994670246
188,75,-0.016806947508279657,0.21925372528154113
188,90,-0.037014566867073745,0.25563889263602935
189,50,0.02133976533552752,0.1369087345536677
189,75,-0.014603461637919916,0.21571923140382143
189,90,-0.03436577786105102,0.253310296335039
190,50,0.02322910146323879,0.13463317916063297
190,75,-0.012399975767560183,0.21218473752610179
190,90,-0.03171698885502831,0.2509817000340486
191,50,0.02347082564256282,0.13368562259142253
191,75,-0.011021029411301746,0.21154535975697775
191,90,-0.029748287485662387,0.25050977096002147
192,50,0.023712549821886853,0.13273806602221208
192,75,-0.009642083055043316,0.21090598198785368
192,90,-0.027779586116296467,0.2500378418859943
193,50,0.023954274001210887,0.13179050945300164
193,75,-0.008263136698784888,0.21026660421872964
193,90,-0.025810884746930544,0.2495659128119672
194,50,0.02419599818053492,0.13084295288379122
194,75,-0.00688419034252646,0.2096272264496056
194,90,-0.02384218337756463,0.24909398373794003
195,50,0.024437722359858954,0.12989539631458077
195,75,-0.0055052439862680325,0.20898784868048154
195,90,-0.021873482008198705,0.24862205466391288
196,50,0.024679446539182987,0.12894783974537033
196,75,-0.004126297630009603,0.2083484709113575
196,90,-0.019904780638832786,0.24815012558988572
197,50,0.02492117071850702,0.12800028317615988
197,75,-0.002747351273751175,0.20770909314223346
197,90,-0.017936079269466866,0.24767819651585857
198,50,0.025162894897831054,0.12705272660694944
198,75,-0.0013684049174927469,0.2070697153731094
198,90,-0.015967377900100947,0.24720626744183144
199,50,0.025404619077155088,0.126105170037739
199,75,1.0541438765681102e-05,0.20643033760398535
199,90,-0.013998676530735027,0.24673433836780428
200,50,0.02564634325647912,0.12515761346852855
200,75,0.001389487795024109,0.2057909598348613
200,90,-0.012029975161369107,0.24626240929377713
201,50,0.025888067435803155,0.12421005689931812
201,75,0.0027684341512825388,0.20515158206573725
201,90,-0.010061273792003188,0.24579048021974997
202,50,0.026129791615127188,0.12326250033010767
202,75,0.0041473805075409684,0.2045122042966132
202,90,-0.008092572422637265,0.24531855114572282
203,50,0.02637151579445122,0.12231494376089723
203,75,0.005526326863799396,0.20387282652748914
203,90,-0.006123871053271345,0.2448466220716957
204,50,0.026613239973775255,0.1213673871916868
204,75,0.006905273220057824,0.2032334487583651
204,90,-0.004155169683905426,0.24437469299766854
205,50,0.02685496415309929,0.12041983062247635
205,75,0.008284219576316252,0.20259407098924107
205,90,-0.002186468314539506,0.24390276392364138
206,50,0.027096688332423322,0.11947227405326591
206,75,0.00966316593257468,0.201954693220117
206,90,-0.0002177669451735864,0.24343083484961422
207,50,0.027338412511747356,0.11852471748405546
207,75,0.011042112288833108,0.20131531545099296
207,90,0.0017509344241923366,0.24295890577558707
208,50,0.02758013669107139,0.11757716091484502
208,75,0.012421058645091536,0.20067593768186892
208,90,0.0037196357935582527,0.24248697670155994
209,50,0.027821860870395423,0.11662960434563459
209,75,0.013800005001349964,0.20003655991274485
209,90,0.005688337162924176,0.2420150476275328
210,50,0.028063585049719456,0.11568204777642414
210,75,0.015178951357608392,0.19939718214362082
210,90,0.007657038532290092,0.24154311855350563
211,50,0.025205867456157795,0.11314519805838341
211,75,0.011200060241856378,0.1944442095097981
211,90,0.004009785617101134,0.23506034340562626
212,50,0.02234814986259613,0.11060834834034268
212,75,0.007221169126104366,0.18949123687597538
212,90,0.00036253270191217643,0.2285775682577469
213,50,0.01949043226903447,0.10807149862230196
213,75,0.003242278010352354,0.1845382642421527
213,90,-0.003284720213276782,0.22209479310986752
214,50,0.01663271467547281,0.10553464890426123
214,75,-0.0007366131053996583,0.17958529160832998
214,90,-0.00693197312846574,0.21561201796198817
215,50,0.013774997081911149,0.1029977991862205
215,75,-0.004715504221151669,0.17463231897450726
215,90,-0.010579226043654699,0.2091292428141088
216,50,0.010917279488349484,0.10046094946817977
216,75,-0.008694395336903683,0.16967934634068454
216,90,-0.014226478958843658,0.20264646766622943
217,50,0.008059561894787824,0.09792409975013903
217,75,-0.012673286452655697,0.16472637370686183
217,90,-0.017873731874032614,0.19616369251835006
218,50,0.005201844301226163,0.0953872500320983
218,75,-0.016652177568407707,0.1597734010730391
218,90,-0.021520984789221573,0.18968091737047071
219,50,0.002344126707664502,0.09285040031405759
219,75,-0.020631068684159717,0.15482042843921642
219,90,-0.025168237704410533,0.18319814222259134
220,50,-0.000513590885897159,0.09031355059601685
220,75,-0.024609959799911728,0.1498674558053937
220,90,-0.02881549061959949,0.17671536707471197
221,50,-0.00337130847945882,0.08777670087797612
221,75,-0.028588850915663745,0.144914483171571
221,90,-0.032462743534788445,0.1702325919268326
222,50,-0.006229026073020488,0.08523985115993539
222,75,-0.032567742031415756,0.13996151053774827
222,90,-0.03610999644997741,0.16374981677895323
223,50,-0.009086743666582148,0.08270300144189466
223,75,-0.036546633147167766,0.13500853790392559
223,90,-0.039757249365166364,0.15726704163107386
224,50,-0.01194446126014381,0.08016615172385394
224,75,-0.04052552426291978,0.13005556527010287
224,90,-0.04340450228035532,0.15078426648319448
225,50,-0.01480217885370547,0.07762930200581321
225,75,-0.044504415378671794,0.12510259263628015
225,90,-0.04705175519554428,0.14430149133531514
226,50,-0.01765989644726713,0.07509245228777248
226,75,-0.048483306494423804,0.12014962000245744
226,90,-0.05069900811073324,0.13781871618743577
227,50,-0.02051761404082879,0.07255560256973174
227,75,-0.05246219761017582,0.11519664736863472
227,90,-0.054346261025922195,0.1313359410395564
228,50,-0.023375331634390453,0.07001875285169101
228,75,-0.056441088725927825,0.11024367473481202
228,90,-0.05799351394111116,0.12485316589167704
229,50,-0.026233049227952113,0.0674819031336503
229,75,-0.06041997984167984,0.1052907021009893
229,90,-0.061640766856300114,0.11837039074379767
230,50,-0.029090766821513774,0.06494505341560956
230,75,-0.06439887095743185,0.1003377294671666
230,90,-0.06528801977148907,0.11188761559591831
231,50,-0.029401458023520666,0.06374156596236127
231,75,-0.06400627572351673,0.09858796409177542
231,90,-0.06608177428724349,0.1102097577949294
232,50,-0.029712149225527548,0.06253807850911298
232,75,-0.06361368048960164,0.09683819871638426
232,90,-0.0668755288029979,0.1085318999939405
233,50,-0.030022840427534433,0.06133459105586469
233,75,-0.06322108525568654,0.0950884333409931
233,90,-0.06766928331875231,0.10685404219295158
234,50,-0.03033353162954132,0.0601311036026164
234,75,-0.06282849002177145,0.09333866796560193
234,90,-0.06846303783450673,0.10517618439196266
235,50,-0.030644222831548204,0.0589276161493681
235,75,-0.06243589478785634,0.09158890259021077
235,90,-0.06925679235026114,0.10349832659097374
236,50,-0.03095491403355509,0.057724128696119814
236,75,-0.06204329955394124,0.0898391372148196
236,90,-0.07005054686601556,0.10182046878998484
237,50,-0.031265605235561975,0.056520641242871525
237,75,-0.061650704320026145,0.08808937183942844
237,90,-0.07084430138176998,0.10014261098899592
238,50,-0.03157629643756886,0.05531715378962323
238,75,-0.06125810908611104,0.08633960646403728
238,90,-0.07163805589752438,0.098464753188007
239,50,-0.03188698763957574,0.05411366633637494
239,75,-0.06086551385219594,0.08458984108864612
239,90,-0.0724318104132788,0.0967868953870181
240,50,-0.03219767884158262,0.05291017888312664
240,75,-0.060472918618280844,0.08284007571325497
240,90,-0.0732255649290332,0.09510903758602918
241,50,-0.03250837004358951,0.051706691429878354
241,75,-0.060080323384365746,0.08109031033786379
241,90,-0.07401931944478762,0.09343117978504026
242,50,-0.032819061245596394,0.050503203976630065
242,75,-0.05968772815045065,0.07934054496247264
242,90,-0.07481307396054204,0.09175332198405134
243,50,-0.03312975244760328,0.049299716523381776
243,75,-0.05929513291653554,0.07759077958708147
243,90,-0.07560682847629645,0.09007546418306243
244,50,-0.033440443649610165,0.04809622907013348
244,75,-0.058902537682620444,0.07584101421169032
244,90,-0.07640058299205087,0.08839760638207352
245,50,-0.03375113485161705,0.04689274161688519
245,75,-0.058509942448705346,0.07409124883629915
245,90,-0.07719433750780529,0.08671974858108461
246,50,-0.03406182605362393,0.045689254163636894
246,75,-0.05811734721479025,0.07234148346090799
246,90,-0.07798809202355969,0.08504189078009569
247,50,-0.03437251725563081,0.044485766710388605
247,75,-0.05772475198087515,0.07059171808551683
247,90,-0.07878184653931411,0.08336403297910677
248,50,-0.0346832084576377,0.043282279257140316
248,75,-0.057332156746960045,0.06884195271012566
248,90,-0.07957560105506853,0.08168617517811785
249,50,-0.034993899659644584,0.04207879180389203
249,75,-0.056939561513044946,0.0670921873347345
249,90,-0.08036935557082293,0.08000831737712893
250,50,-0.03530459086165147,0.04087530435064373
250,75,-0.05654696627912985,0.06534242195934334
250,90,-0.08116311008657735,0.07833045957614003
251,50,-0.035356846939844325,0.04012797189654476
251,75,-0.05732899893445651,0.06490300975049536
251,90,-0.08075745590534603,0.0773542924813815
252,50,-0.03540910301803719,0.03938063944244579
252,75,-0.058111031589783174,0.06446359754164739
252,90,-0.08035180172411469,0.07637812538662296
253,50,-0.03546135909623004,0.03863330698834682
253,75,-0.05889306424510983,0.06402418533279941
253,90,-0.07994614754288336,0.07540195829186441
254,50,-0.0355136151744229,0.03788597453424786
254,75,-0.05967509690043649,0.06358477312395144
254,90,-0.07954049336165202,0.07442579119710588
255,50,-0.03556587125261576,0.03713864208014889
255,75,-0.060457129555763156,0.06314536091510346
255,90,-0.07913483918042069,0.07344962410234734
256,50,-0.035618127330808616,0.03639130962604992
256,75,-0.06123916221108982,0.0627059487062555
256,90,-0.07872918499918936,0.07247345700758881
257,50,-0.03567038340900147,0.03564397717195095
257,75,-0.06202119486641648,0.06226653649740752
257,90,-0.07832353081795802,0.07149728991283028
