step,confidence_level,rel_error_lower_bound,rel_error_upper_bound
89,90,-0.16167090647479085,0.15367304854886382
90,50,-0.10127585815703216,0.11449161080380912
90,75,-0.12821952698157243,0.13254378017329774
90,90,-0.16250581647871423,0.15222514104308518
91,50,-0.10345144627210917,0.1157829762939066
91,75,-0.13884352740596684,0.13511857752048084
91,90,-0.17233177950372489,0.15449478262688998
92,50,-0.10562703438718618,0.1170743417840041
92,75,-0.14946752783036127,0.13769337486766392
92,90,-0.1821577425287355,0.15676442421069478
93,50,-0.10780262250226319,0.11836570727410158
93,75,-0.16009152825475567,0.14026817221484703
93,90,-0.19198370555374616,0.15903406579449958
94,50,-0.1099782106173402,0.11965707276419905
94,75,-0.17071552867915007,0.1428429695620301
94,90,-0.20180966857875682,0.16130370737830438
95,50,-0.11215379873241721,0.12094843825429655
95,75,-0.1813395291035445,0.1454177669092132
95,90,-0.21163563160376744,0.16357334896210918
96,50,-0.11432938684749422,0.12223980374439403
96,75,-0.1919635295279389,0.1479925642563963
96,90,-0.2214615946287781,0.16584299054591398
97,50,-0.11650497496257123,0.1235311692344915
97,75,-0.2025875299523333,0.1505673616035794
97,90,-0.23128755765378872,0.16811263212971878
98,50,-0.11868056307764824,0.12482253472458898
98,75,-0.21321153037672774,0.15314215895076247
98,90,-0.24111352067879938,0.17038227371352357
99,50,-0.12085615119272525,0.12611390021468646
99,75,-0.22383553080112217,0.15571695629794557
99,90,-0.25093948370381003,0.17265191529732837
100,50,-0.12303173930780226,0.12740526570478394
100,75,-0.23445953122551658,0.15829175364512865
100,90,-0.2607654467288206,0.1749215568811332
101,50,-0.12520732742287927,0.12869663119488145
101,75,-0.24508353164991098,0.16086655099231176
101,90,-0.27059140975383134,0.17719119846493797
102,50,-0.12738291553795628,0.12998799668497893
102,75,-0.2557075320743054,0.16344134833949486
102,90,-0.28041737277884193,0.1794608400487428
103,50,-0.12955850365303329,0.1312793621750764
103,75,-0.2663315324986998,0.16601614568667794
103,90,-0.2902433358038526,0.1817304816325476
104,50,-0.1317340917681103,0.1325707276651739
104,75,-0.2769555329230942,0.16859094303386105
104,90,-0.30006929882886324,0.1840001232163524
105,50,-0.1339096798831873,0.13386209315527137
105,75,-0.28757953334748865,0.17116574038104412
105,90,-0.30989526185387384,0.1862697648001572
106,50,-0.13608526799826431,0.13515345864536885
106,75,-0.298203533771883,0.17374053772822723
106,90,-0.31972122487888455,0.188539406383962
107,50,-0.13826085611334132,0.13644482413546632
107,75,-0.30882753419627745,0.1763153350754103
107,90,-0.32954718790389514,0.1908090479677668
108,50,-0.14043644422841833,0.13773618962556383
108,75,-0.3194515346206719,0.1788901324225934
108,90,-0.3393731509289058,0.1930786895515716
109,50,-0.14261203234349534,0.1390275551156613
109,75,-0.33007553504506626,0.18146492976977652
109,90,-0.34919911395391645,0.1953483311353764
110,50,-0.14478762045857235,0.1403189206057588
110,75,-0.34069953546946075,0.1840397271169596
110,90,-0.35902507697892705,0.1976179727191812
111,50,-0.14097650270232234,0.13962253502759725
111,75,-0.3313075220688286,0.18207924082939736
111,90,-0.34965161017457996,0.1968410526889532
112,50,-0.13716538494607233,0.1389261494494357
112,75,-0.3219155086681964,0.18011875454183512
112,90,-0.3402781433702328,0.19606413265872516
113,50,-0.13335426718982232,0.13822976387127417
113,75,-0.3125234952675643,0.17815826825427292
113,90,-0.3309046765658856,0.19528721262849716
114,50,-0.1295431494335723,0.13753337829311263
114,75,-0.3031314818669322,0.17619778196671068
114,90,-0.3215312097615385,0.19451029259826916
115,50,-0.1257320316773223,0.1368369927149511
115,75,-0.29373946846630006,0.17423729567914845
115,90,-0.31215774295719134,0.19373337256804113
116,50,-0.1219209139210723,0.13614060713678955
116,75,-0.2843474550656679,0.1722768093915862
116,90,-0.3027842761528442,0.19295645253781313
117,50,-0.1181097961648223,0.135444221558628
117,75,-0.27495544166503577,0.17031632310402398
117,90,-0.29341080934849706,0.19217953250758513
118,50,-0.11429867840857229,0.13474783598046647
118,75,-0.26556342826440366,0.16835583681646177
118,90,-0.2840373425441499,0.19140261247735713
119,50,-0.11048756065232228,0.13405145040230493
119,75,-0.2561714148637715,0.16639535052889953
119,90,-0.2746638757398028,0.1906256924471291
120,50,-0.10667644289607227,0.1333550648241434
120,75,-0.24677940146313937,0.1644348642413373
120,90,-0.26529040893545563,0.1898487724169011
121,50,-0.10286532513982226,0.13265867924598182
121,75,-0.23738738806250725,0.16247437795377506
121,90,-0.25591694213110844,0.1890718523866731
122,50,-0.09905420738357225,0.13196229366782028
122,75,-0.2279953746618751,0.16051389166621283
122,90,-0.2465434753267613,0.18829493235644507
123,50,-0.09524308962732224,0.13126590808965874
123,75,-0.21860336126124297,0.15855340537865062
123,90,-0.23717000852241416,0.18751801232621707
124,50,-0.09143197187107224,0.1305695225114972
124,75,-0.20921134786061085,0.15659291909108838
124,90,-0.227796541718067,0.18674109229598906
125,50,-0.08762085411482223,0.12987313693333566
125,75,-0.19981933445997874,0.15463243280352615
125,90,-0.21842307491371984,0.18596417226576106
126,50,-0.08380973635857222,0.12917675135517412
126,75,-0.1904273210593466,0.1526719465159639
126,90,-0.2090496081093727,0.18518725223553303
127,50,-0.07999861860232221,0.12848036577701258
127,75,-0.18103530765871445,0.1507114602284017
127,90,-0.19967614130502556,0.18441033220530503
128,50,-0.0761875008460722,0.12778398019885104
128,75,-0.17164329425808234,0.14875097394083947
128,90,-0.1903026745006784,0.18363341217507703
129,50,-0.0723763830898222,0.1270875946206895
129,75,-0.1622512808574502,0.14679048765327724
129,90,-0.18092920769633125,0.182856492144849
130,50,-0.06856526533357218,0.12639120904252796
130,75,-0.15285926745681808,0.144830001365715
130,90,-0.1715557408919841,0.182079572114621
131,50,-0.07132592044945928,0.12592215199151105
131,75,-0.15364338485090762,0.14453790767506142
131,90,-0.1722189967545967,0.18192864577165999
132,50,-0.07408657556534637,0.12545309494049414
132,75,-0.15442750224499713,0.1442458139844078
132,90,-0.1728822526172093,0.18177771942869897
133,50,-0.07684723068123345,0.12498403788947725
133,75,-0.15521161963908667,0.14395372029375422
133,90,-0.17354550847982186,0.18162679308573795
134,50,-0.07960788579712054,0.12451498083846034
134,75,-0.15599573703317618,0.1436616266031006
134,90,-0.17420876434243446,0.18147586674277694
135,50,-0.08236854091300763,0.12404592378744345
135,75,-0.15677985442726572,0.14336953291244703
135,90,-0.17487202020504705,0.1813249403998159
136,50,-0.08512919602889471,0.12357686673642654
136,75,-0.15756397182135523,0.14307743922179345
136,90,-0.17553527606765965,0.18117401405685488
137,50,-0.0878898511447818,0.12310780968540963
137,75,-0.15834808921544477,0.14278534553113983
137,90,-0.17619853193027224,0.18102308771389386
138,50,-0.0906505062606689,0.12263875263439272
138,75,-0.15913220660953428,0.14249325184048625
138,90,-0.1768617877928848,0.18087216137093284
139,50,-0.09341116137655599,0.12216969558337583
139,75,-0.15991632400362382,0.14220115814983264
139,90,-0.1775250436554974,0.18072123502797183
140,50,-0.09617181649244308,0.12170063853235892
140,75,-0.16070044139771333,0.14190906445917906
140,90,-0.17818829951811,0.1805703086850108
141,50,-0.09893247160833016,0.12123158148134201
141,75,-0.16148455879180287,0.14161697076852547
141,90,-0.1788515553807226,0.1804193823420498
142,50,-0.10169312672421725,0.12076252443032512
142,75,-0.1622686761858924,0.14132487707787186
142,90,-0.17951481124333518,0.18026845599908878
143,50,-0.10445378184010434,0.12029346737930821
143,75,-0.16305279357998193,0.14103278338721828
143,90,-0.18017806710594775,0.18011752965612776
144,50,-0.10721443695599142,0.1198244103282913
144,75,-0.16383691097407146,0.14074068969656467
144,90,-0.18084132296856034,0.17996660331316675
145,50,-0.10997509207187851,0.1193553532772744
145,75,-0.16462102836816098,0.14044859600591109
145,90,-0.18150457883117294,0.17981567697020573
146,50,-0.1127357471877656,0.1188862962262575
146,75,-0.16540514576225052,0.1401565023152575
146,90,-0.18216783469378553,0.17966475062724468
147,50,-0.1154964023036527,0.1184172391752406
147,75,-0.16618926315634003,0.1398644086246039
147,90,-0.18283109055639812,0.17951382428428367
148,50,-0.11825705741953979,0.11794818212422369
148,75,-0.16697338055042957,0.1395723149339503
148,90,-0.1834943464190107,0.17936289794132265
149,50,-0.12101771253542687,0.11747912507320679
149,75,-0.16775749794451908,0.1392802212432967
149,90,-0.18415760228162328,0.17921197159836164
150,50,-0.12377836765131396,0.11701006802218988
150,75,-0.16854161533860862,0.13898812755264311
150,90,-0.18482085814423588,0.17906104525540062
151,50,-0.12064044914253927,0.12010848143293133
151,75,-0.16912131757883656,0.14458016784574565
151,90,-0.18459113879009045,0.18282637355427603
152,50,-0.11750253063376456,0.12320689484367278
152,75,-0.1697010198190645,0.15017220813884818
152,90,-0.18436141943594503,0.18659170185315146
153,50,-0.11436461212498986,0.12630530825441422
153,75,-0.17028072205929243,0.15576424843195072
153,90,-0.1841317000817996,0.19035703015202687
154,50,-0.11122669361621516,0.12940372166515568
154,75,-0.17086042429952036,0.16135628872505325
154,90,-0.18390198072765418,0.19412235845090228
155,50,-0.10808877510744047,0.13250213507589714
155,75,-0.17144012653974827,0.16694832901815576
155,90,-0.18367226137350876,0.1978876867497777
156,50,-0.10495085659866576,0.13560054848663858
156,75,-0.1720198287799762,0.17254036931125832
156,90,-0.18344254201936333,0.20165301504865313
157,50,-0.10181293808989106,0.13869896189738
157,75,-0.17259953102020414,0.17813240960436083
157,90,-0.1832128226652179,0.20541834334752854
158,50,-0.09867501958111637,0.14179737530812148
158,75,-0.17317923326043208,0.18372444989746337
158,90,-0.18298310331107248,0.20918367164640395
159,50,-0.09553710107234167,0.14489578871886294
159,75,-0.17375893550066002,0.1893164901905659
159,90,-0.18275338395692706,0.21294899994527938
160,50,-0.09239918256356697,0.14799420212960437
160,75,-0.17433863774088795,0.19490853048366844
160,90,-0.18252366460278163,0.2167143282441548
161,50,-0.08926126405479226,0.1510926155403458
161,75,-0.1749183399811159,0.20050057077677097
161,90,-0.18229394524863624,0.2204796565430302
162,50,-0.08612334554601757,0.15419102895108727
162,75,-0.17549804222134383,0.2060926110698735
162,90,-0.1820642258944908,0.22424498484190564
163,50,-0.08298542703724288,0.15728944236182874
163,75,-0.17607774446157176,0.21168465136297604
163,90,-0.1818345065403454,0.22801031314078105
164,50,-0.07984750852846817,0.16038785577257017
164,75,-0.1766574467017997,0.21727669165607855
164,90,-0.18160478718619996,0.23177564143965645
165,50,-0.07670959001969346,0.1634862691833116
165,75,-0.17723714894202763,0.2228687319491811
165,90,-0.18137506783205454,0.2355409697385319
166,50,-0.07357167151091877,0.16658468259405307
166,75,-0.17781685118225554,0.22846077224228362
166,90,-0.1811453484779091,0.2393062980374073
167,50,-0.07043375300214408,0.16968309600479453
167,75,-0.17839655342248348,0.23405281253538618
167,90,-0.1809156291237637,0.2430716263362827
168,50,-0.06729583449336937,0.17278150941553597
168,75,-0.17897625566271141,0.23964485282848869
168,90,-0.18068590976961826,0.24683695463515815
169,50,-0.06415791598459467,0.1758799228262774
169,75,-0.17955595790293935,0.24523689312159122
169,90,-0.18045619041547284,0.2506022829340335
170,50,-0.06101999747581997,0.17897833623701886
170,75,-0.1801356601431673,0.25082893341469376
170,90,-0.18022647106132741,0.25436761123290896
171,50,-0.062424520950979466,0.17417874722427254
171,75,-0.17652536231342936,0.24417274998733113
171,90,-0.17906771189860102,0.2497075584819794
172,50,-0.06382904442613896,0.16937915821152622
172,75,-0.17291506448369143,0.23751656655996853
172,90,-0.17790895273587465,0.2450475057310498
173,50,-0.06523356790129844,0.1645795691987799
173,75,-0.1693047666539535,0.23086038313260593
173,90,-0.17675019357314825,0.24038745298012024
174,50,-0.06663809137645793,0.15977998018603357
174,75,-0.16569446882421557,0.2242041997052433
174,90,-0.17559143441042188,0.23572740022919067
175,50,-0.06804261485161742,0.15498039117328724
175,75,-0.16208417099447764,0.21754801627788067
175,90,-0.17443267524769548,0.23106734747826108
176,50,-0.0694471383267769,0.15018080216054092
176,75,-0.1584738731647397,0.21089183285051807
176,90,-0.17327391608496912,0.2264072947273315
177,50,-0.07085166180193639,0.14538121314779456
177,75,-0.15486357533500178,0.20423564942315547
177,90,-0.17211515692224272,0.22174724197640194
178,50,-0.07225618527709587,0.14058162413504827
178,75,-0.15125327750526385,0.19757946599579285
178,90,-0.17095639775951635,0.21708718922547235
179,50,-0.07366070875225536,0.13578203512230191
179,75,-0.14764297967552592,0.19092328256843022
179,90,-0.16979763859678995,0.21242713647454278
180,50,-0.07506523222741485,0.13098244610955562
180,75,-0.144032681845788,0.18426709914106762
180,90,-0.16863887943406358,0.2077670837236132
181,50,-0.07646975570257433,0.12618285709680926
181,75,-0.14042238401605006,0.17761091571370502
181,90,-0.16748012027133719,0.20310703097268362
182,50,-0.07787427917773382,0.12138326808406294
182,75,-0.13681208618631213,0.1709547322863424
182,90,-0.1663213611086108,0.19844697822175406
183,50,-0.0792788026528933,0.11658367907131661
183,75,-0.1332017883565742,0.16429854885897976
183,90,-0.16516260194588442,0.1937869254708245
184,50,-0.08068332612805279,0.11178409005857029
184,75,-0.12959149052683627,0.15764236543161717
184,90,-0.16400384278315802,0.1891268727198949
185,50,-0.08208784960321229,0.10698450104582397
185,75,-0.12598119269709834,0.15098618200425457
185,90,-0.16284508362043165,0.18446681996896533
186,50,-0.08349237307837178,0.10218491203307764
186,75,-0.1223708948673604,0.14432999857689194
186,90,-0.16168632445770525,0.17980676721803573
187,50,-0.08489689655353126,0.09738532302033132
187,75,-0.11876059703762247,0.1376738151495293
187,90,-0.16052756529497889,0.17514671446710617
188,50,-0.08630142002869075,0.09258573400758499
188,75,-0.11515029920788454,0.1310176317221667
188,90,-0.1593688061322525,0.1704866617161766
189,50,-0.08770594350385023,0.08778614499483867
189,75,-0.11154000137814661,0.12436144829480411
189,90,-0.15821004696952612,0.16582660896524704
190,50,-0.08911046697900972,0.08298655598209234
190,75,-0.10792970354840868,0.11770526486744148
190,90,-0.15705128780679972,0.16116655621431744
191,50,-0.08739854235067969,0.08185689254532517
191,75,-0.1103830527547715,0.11613909264281638
191,90,-0.16067422527710123,0.15934968075094658
192,50,-0.08568661772234967,0.08072722910855802
192,75,-0.11283640196113431,0.11457292041819128
192,90,-0.16429716274740275,0.15753280528757574
193,50,-0.08397469309401964,0.07959756567179087
193,75,-0.11528975116749714,0.1130067481935662
193,90,-0.16792010021770426,0.15571592982420487
194,50,-0.08226276846568961,0.07846790223502371
194,75,-0.11774310037385995,0.11144057596894111
194,90,-0.17154303768800577,0.15389905436083404
195,50,-0.08055084383735958,0.07733823879825656
195,75,-0.12019644958022277,0.10987440374431602
195,90,-0.17516597515830729,0.15208217889746317
196,50,-0.07883891920902955,0.07620857536148942
196,75,-0.12264979878658558,0.10830823151969093
196,90,-0.1787889126286088,0.15026530343409233
197,50,-0.07712699458069953,0.07507891192472227
197,75,-0.12510314799294842,0.10674205929506583
197,90,-0.1824118500989103,0.14844842797072147
198,50,-0.0754150699523695,0.07394924848795512
198,75,-0.12755649719931123,0.10517588707044075
198,90,-0.18603478756921182,0.14663155250735063
199,50,-0.07370314532403947,0.07281958505118796
199,75,-0.13000984640567403,0.10360971484581566
199,90,-0.18965772503951334,0.14481467704397977
200,50,-0.07199122069570946,0.07168992161442081
200,75,-0.13246319561203684,0.10204354262119056
200,90,-0.19328066250981485,0.14299780158060893
201,50,-0.07027929606737943,0.07056025817765366
201,75,-0.13491654481839968,0.10047737039656547
201,90,-0.19690359998011636,0.14118092611723806
202,50,-0.0685673714390494,0.0694305947408865
202,75,-0.1373698940247625,0.09891119817194038
202,90,-0.20052653745041787,0.13936405065386723
203,50,-0.06685544681071937,0.06830093130411935
203,75,-0.1398232432311253,0.0973450259473153
203,90,-0.2041494749207194,0.13754717519049636
204,50,-0.06514352218238934,0.0671712678673522
204,75,-0.14227659243748814,0.09577885372269021
204,90,-0.20777241239102093,0.13573029972712553
205,50,-0.06343159755405932,0.06604160443058504
205,75,-0.14472994164385095,0.09421268149806511
205,90,-0.21139534986132244,0.13391342426375466
206,50,-0.06171967292572929,0.06491194099381789
206,75,-0.14718329085021375,0.09264650927344002
206,90,-0.21501828733162395,0.13209654880038382
207,50,-0.06000774829739926,0.06378227755705074
207,75,-0.14963664005657656,0.09108033704881494
207,90,-0.21864122480192547,0.13027967333701296
208,50,-0.058295823669069234,0.06265261412028358
208,75,-0.15208998926293937,0.08951416482418983
208,90,-0.22226416227222698,0.12846279787364212
209,50,-0.05658389904073921,0.06152295068351644
209,75,-0.1545433384693022,0.08794799259956475
209,90,-0.2258870997425285,0.12664592241027126
210,50,-0.05487197441240918,0.060393287246749285
210,75,-0.15699668767566502,0.08638182037493966
210,90,-0.22951003721283,0.1248290469469004
211,50,-0.055053432096621537,0.05989114724549707
211,75,-0.15731303977821795,0.08783653632334994
211,90,-0.22870147461174894,0.12550117926370818
212,50,-0.05523488978083389,0.059389007244244854
212,75,-0.15762939188077085,0.0892912522717602
212,90,-0.22789291201066791,0.12617331158051595
213,50,-0.055416347465046256,0.05888686724299264
213,75,-0.15794574398332378,0.09074596822017048
213,90,-0.22708434940958686,0.12684544389732372
214,50,-0.05559780514925861,0.058384727241740424
214,75,-0.15826209608587669,0.09220068416858075
214,90,-0.2262757868085058,0.1275175762141315
215,50,-0.05577926283347097,0.05788258724048821
215,75,-0.15857844818842962,0.09365540011699101
215,90,-0.22546722420742474,0.12818970853093928
216,50,-0.05596072051768333,0.057380447239236
216,75,-0.15889480029098252,0.09511011606540129
216,90,-0.22465866160634368,0.12886184084774704
217,50,-0.05614217820189569,0.05687830723798378
217,75,-0.15921115239353545,0.09656483201381157
217,90,-0.22385009900526265,0.1295339731645548
218,50,-0.056323635886108045,0.05637616723673157
218,75,-0.15952750449608835,0.09801954796222183
218,90,-0.2230415364041816,0.1302061054813626
219,50,-0.0565050935703204,0.05587402723547935
219,75,-0.15984385659864128,0.0994742639106321
219,90,-0.22223297380310053,0.13087823779817037
220,50,-0.05668655125453276,0.05537188723422714
220,75,-0.16016020870119418,0.10092897985904237
220,90,-0.2214244112020195,0.13155037011497814
221,50,-0.05686800893874512,0.05486974723297493
221,75,-0.16047656080374711,0.10238369580745264
221,90,-0.22061584860093844,0.1322225024317859
222,50,-0.05704946662295748,0.05436760723172271
222,75,-0.16079291290630005,0.10383841175586292
222,90,-0.21980728599985738,0.1328946347485937
223,50,-0.057230924307169834,0.0538654672304705
223,75,-0.16110926500885295,0.10529312770427318
223,90,-0.21899872339877632,0.13356676706540146
224,50,-0.0574123819913822,0.05336332722921828
224,75,-0.16142561711140588,0.10674784365268346
224,90,-0.21819016079769527,0.13423889938220923
225,50,-0.05759383967559455,0.05286118722796607
225,75,-0.16174196921395878,0.10820255960109373
225,90,-0.21738159819661423,0.13491103169901703
226,50,-0.05777529735980691,0.05235904722671385
226,75,-0.1620583213165117,0.109657275549504
226,90,-0.21657303559553318,0.1355831640158248
227,50,-0.057956755044019266,0.051856907225461636
227,75,-0.1623746734190646,0.11111199149791427
227,90,-0.21576447299445212,0.13625529633263256
228,50,-0.05813821272823162,0.051354767224209424
228,75,-0.16269102552161754,0.11256670744632455
228,90,-0.21495591039337109,0.13692742864944032
229,50,-0.058319670412443986,0.050852627222957206
229,75,-0.16300737762417045,0.11402142339473481
229,90,-0.21414734779229003,0.13759956096624812
230,50,-0.05850112809665634,0.050350487221704994
230,75,-0.16332372972672338,0.11547613934314509
230,90,-0.21333878519120897,0.13827169328305589
231,50,-0.05753205472348972,0.0500386850597131
231,75,-0.1582104219251799,0.11384436227602471
231,90,-0.20577110813608143,0.13575079553021954
232,50,-0.056562981350323095,0.04972688289772122
232,75,-0.1530971141236364,0.11221258520890431
232,90,-0.1982034310809539,0.1332298977773832
233,50,-0.055593907977156465,0.049415080735729325
233,75,-0.14798380632209293,0.11058080814178392
233,90,-0.19063575402582633,0.13070900002454686
234,50,-0.05462483460398984,0.04910327857373743
234,75,-0.14287049852054945,0.10894903107466354
234,90,-0.1830680769706988,0.1281881022717105
235,50,-0.05365576123082322,0.04879147641174554
235,75,-0.13775719071900594,0.10731725400754316
235,90,-0.17550039991557126,0.12566720451887417
236,50,-0.052686687857656594,0.048479674249753656
236,75,-0.13264388291746246,0.10568547694042277
236,90,-0.16793272286044372,0.12314630676603783
237,50,-0.05171761448448997,0.048167872087761764
237,75,-0.12753057511591898,0.10405369987330237
237,90,-0.1603650458053162,0.12062540901320147
238,50,-0.05074854111132334,0.04785606992576987
238,75,-0.1224172673143755,0.102421922806182
238,90,-0.15279736875018865,0.11810451126036513
239,50,-0.04977946773815672,0.047544267763777986
239,75,-0.11730395951283201,0.10079014573906162
239,90,-0.1452296916950611,0.11558361350752878
240,50,-0.048810394364990094,0.047232465601786094
240,75,-0.11219065171128853,0.09915836867194122
240,90,-0.13766201463993355,0.11306271575469244
241,50,-0.04784132099182347,0.0469206634397942
241,75,-0.10707734390974503,0.09752659160482083
241,90,-0.13009433758480604,0.1105418180018561
242,50,-0.04687224761865684,0.04660886127780232
242,75,-0.10196403610820155,0.09589481453770045
242,90,-0.12252666052967848,0.10802092024901976
243,50,-0.045903174245490216,0.046297059115810425
243,75,-0.09685072830665807,0.09426303747058007
243,90,-0.11495898347455094,0.10550002249618341
244,50,-0.04493410087232359,0.04598525695381853
244,75,-0.09173742050511458,0.09263126040345968
244,90,-0.1073913064194234,0.10297912474334706
245,50,-0.04396502749915697,0.04567345479182665
245,75,-0.0866241127035711,0.09099948333633928
245,90,-0.09982362936429585,0.10045822699051071
246,50,-0.042995954125990346,0.045361652629834756
246,75,-0.08151080490202761,0.0893677062692189
246,90,-0.09225595230916832,0.09793732923767437
247,50,-0.04202688075282372,0.045049850467842864
247,75,-0.07639749710048413,0.08773592920209852
247,90,-0.08468827525404077,0.09541643148483803
248,50,-0.0410578073796571,0.04473804830585097
248,75,-0.07128418929894065,0.08610415213497813
248,90,-0.07712059819891323,0.09289553373200168
249,50,-0.04008873400649047,0.04442624614385909
249,75,-0.06617088149739715,0.08447237506785774
249,90,-0.0695529211437857,0.09037463597916534
250,50,-0.039119660633323845,0.044114443981867195
250,75,-0.06105757369585367,0.08284059800073736
250,90,-0.06198524408865816,0.087853738226329
251,50,-0.03811540833295066,0.044288847795029396
251,75,-0.06061655179007093,0.08197796127883877
251,90,-0.06171050327130972,0.08831434881684062
252,50,-0.03711115603257747,0.0444632516081916
252,75,-0.06017552988428818,0.08111532455694018
252,90,-0.06143576245396128,0.08877495940735225
253,50,-0.03610690373220428,0.0446376554213538
253,75,-0.05973450797850544,0.0802526878350416
253,90,-0.06116102163661284,0.08923556999786388
254,50,-0.03510265143183109,0.044812059234516
254,75,-0.059293486072722695,0.07939005111314301
254,90,-0.0608862808192644,0.0896961805883755
255,50,-0.0340983991314579,0.0449864630476782
255,75,-0.058852464166939955,0.07852741439124442
255,90,-0.06061154000191596,0.09015679117888711
256,50,-0.03309414683108471,0.04516086686084041
256,75,-0.05841144226115721,0.07766477766934583
256,90,-0.060336799184567524,0.09061740176939874
257,50,-0.032089894530711524,0.04533527067400261
